dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
activemq-5.3.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,PCMB,0.75,0.56,0.62,0.57,0.17,0.7,0.69,0.69
activemq-5.3.0.csv,HITON_MB,0.82,0.58,0.6,0.59,0.18,0.68,0.71,0.7
activemq-5.3.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.3.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,KIAMB,0.83,0.59,0.61,0.59,0.19,0.73,0.72,0.71
activemq-5.3.0.csv,TIE_P,0.81,0.58,0.6,0.58,0.18,0.69,0.71,0.7
activemq-5.3.0.csv,Chi-Square1,0.77,0.57,0.62,0.58,0.19,0.66,0.7,0.7
activemq-5.3.0.csv,Chi-Square2,0.77,0.58,0.64,0.59,0.21,0.71,0.71,0.71
activemq-5.3.0.csv,Chi-Square3,0.77,0.59,0.66,0.6,0.24,0.71,0.72,0.72
activemq-5.3.0.csv,Chi-Square4,0.8,0.59,0.66,0.61,0.24,0.73,0.73,0.73
activemq-5.3.0.csv,Mutual-Info1,0.87,0.65,0.62,0.63,0.27,0.65,0.75,0.73
activemq-5.3.0.csv,Mutual-Info2,0.85,0.62,0.63,0.62,0.25,0.72,0.74,0.73
activemq-5.3.0.csv,Mutual-Info3,0.83,0.62,0.65,0.63,0.27,0.72,0.75,0.74
activemq-5.3.0.csv,Mutual-Info4,0.83,0.6,0.62,0.61,0.22,0.71,0.73,0.72
activemq-5.3.0.csv,Anova1,0.87,0.66,0.62,0.63,0.28,0.74,0.75,0.73
activemq-5.3.0.csv,Anova2,0.84,0.61,0.63,0.62,0.24,0.7,0.74,0.73
activemq-5.3.0.csv,Anova3,0.85,0.62,0.63,0.62,0.25,0.72,0.74,0.73
activemq-5.3.0.csv,Anova4,0.86,0.64,0.65,0.64,0.29,0.77,0.76,0.74
activemq-5.3.0.csv,DropCorrelated1,0.84,0.61,0.64,0.62,0.25,0.74,0.74,0.73
activemq-5.3.0.csv,DropCorrelated2,0.84,0.62,0.64,0.63,0.26,0.75,0.75,0.74
activemq-5.3.0.csv,DropCorrelated3,0.84,0.62,0.65,0.64,0.28,0.75,0.75,0.74
activemq-5.3.0.csv,DropCorrelated4,0.86,0.64,0.65,0.64,0.29,0.76,0.76,0.74
activemq-5.3.0.csv,SmartCorrelated1,0.86,0.64,0.66,0.65,0.3,0.75,0.76,0.75
activemq-5.3.0.csv,SmartCorrelated2,0.87,0.66,0.65,0.65,0.31,0.75,0.76,0.75
activemq-5.3.0.csv,SmartCorrelated3,0.84,0.63,0.65,0.63,0.27,0.76,0.75,0.74
activemq-5.3.0.csv,SmartCorrelated4,0.87,0.66,0.67,0.66,0.33,0.77,0.77,0.76
activemq-5.3.0.csv,RFE-Logistic1,0.86,0.64,0.63,0.63,0.27,0.67,0.75,0.73
activemq-5.3.0.csv,RFE-Logistic2,0.81,0.6,0.64,0.61,0.24,0.71,0.73,0.73
activemq-5.3.0.csv,RFE-Logistic3,0.84,0.61,0.63,0.61,0.24,0.7,0.74,0.73
activemq-5.3.0.csv,RFE-Logistic4,0.83,0.59,0.6,0.59,0.19,0.7,0.72,0.71
activemq-5.3.0.csv,Forward1,0.87,0.68,0.68,0.68,0.36,0.8,0.79,0.77
activemq-5.3.0.csv,Forward2,0.87,0.67,0.67,0.67,0.35,0.81,0.78,0.76
activemq-5.3.0.csv,Forward3,0.87,0.67,0.67,0.67,0.35,0.76,0.78,0.76
activemq-5.3.0.csv,Forward4,0.86,0.65,0.67,0.66,0.32,0.81,0.77,0.76
activemq-5.3.0.csv,RFE-Random1,0.89,0.45,0.5,0.47,0,0.47,0.67,0.65
activemq-5.3.0.csv,RFE-Random2,0.83,0.6,0.63,0.61,0.23,0.71,0.73,0.72
activemq-5.3.0.csv,RFE-Random3,0.87,0.62,0.57,0.58,0.18,0.66,0.71,0.69
activemq-5.3.0.csv,RFE-Random4,0.83,0.62,0.64,0.62,0.26,0.72,0.74,0.73
activemq-5.3.0.csv,Backward1,0.87,0.66,0.65,0.65,0.31,0.77,0.76,0.75
activemq-5.3.0.csv,Backward2,0.85,0.64,0.66,0.65,0.29,0.78,0.76,0.75
activemq-5.3.0.csv,Backward3,0.86,0.64,0.66,0.65,0.3,0.76,0.76,0.75
activemq-5.3.0.csv,Backward4,0.85,0.63,0.64,0.63,0.26,0.77,0.75,0.73
activemq-5.3.0.csv,Auto-Spearman,0.84,0.63,0.67,0.64,0.3,0.67,0.76,0.75
activemq-5.3.0.csv,ATE-FS,0.87,0.65,0.62,0.63,0.27,0.76,0.75,0.73
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.3.1.4.csv,None,0.77,0.73,0.74,0.73,0.47,0.81,0.78,0.77
derby-10.3.1.4.csv,GSMB,0.64,0.61,0.63,0.61,0.24,0.68,0.64,0.64
derby-10.3.1.4.csv,IAMB,0.66,0.62,0.64,0.62,0.26,0.68,0.66,0.66
derby-10.3.1.4.csv,IAMBnPC,0.65,0.63,0.64,0.62,0.27,0.68,0.65,0.65
derby-10.3.1.4.csv,LRH,0.67,0.61,0.6,0.6,0.21,0.66,0.67,0.67
derby-10.3.1.4.csv,BAMB,0.65,0.62,0.64,0.62,0.26,0.67,0.65,0.65
derby-10.3.1.4.csv,FBEDk,0.65,0.61,0.62,0.61,0.23,0.67,0.65,0.65
derby-10.3.1.4.csv,MMMB,0.67,0.61,0.61,0.6,0.22,0.65,0.67,0.67
derby-10.3.1.4.csv,PCMB,--,--,--,--,--,--,--,
derby-10.3.1.4.csv,HITON_MB,0.68,0.62,0.61,0.61,0.23,0.67,0.69,0.69
derby-10.3.1.4.csv,MBOR,0.67,0.63,0.64,0.63,0.27,0.69,0.68,0.68
derby-10.3.1.4.csv,IPCMB,0.64,0.52,0.51,0.5,0.03,0.56,0.64,0.64
derby-10.3.1.4.csv,STMB,0.65,0.61,0.63,0.62,0.24,0.68,0.66,0.66
derby-10.3.1.4.csv,KIAMB,0.62,0.61,0.62,0.59,0.23,0.67,0.62,0.62
derby-10.3.1.4.csv,TIE_P,0.67,0.61,0.61,0.61,0.22,0.66,0.68,0.67
derby-10.3.1.4.csv,Chi-Square1,0.67,0.65,0.67,0.65,0.32,0.74,0.68,0.67
derby-10.3.1.4.csv,Chi-Square2,0.74,0.69,0.69,0.69,0.39,0.77,0.74,0.74
derby-10.3.1.4.csv,Chi-Square3,0.71,0.67,0.69,0.68,0.37,0.75,0.71,0.71
derby-10.3.1.4.csv,Chi-Square4,0.73,0.69,0.7,0.69,0.39,0.78,0.74,0.74
derby-10.3.1.4.csv,Mutual-Info1,0.76,0.71,0.67,0.69,0.38,0.76,0.76,0.75
derby-10.3.1.4.csv,Mutual-Info2,0.77,0.72,0.7,0.71,0.42,0.78,0.77,0.77
derby-10.3.1.4.csv,Mutual-Info3,0.74,0.69,0.69,0.69,0.38,0.75,0.75,0.75
derby-10.3.1.4.csv,Mutual-Info4,0.75,0.71,0.69,0.69,0.4,0.78,0.75,0.75
derby-10.3.1.4.csv,Anova1,0.76,0.71,0.68,0.69,0.4,0.76,0.76,0.76
derby-10.3.1.4.csv,Anova2,0.78,0.74,0.71,0.72,0.45,0.8,0.79,0.78
derby-10.3.1.4.csv,Anova3,0.76,0.72,0.7,0.71,0.42,0.79,0.77,0.76
derby-10.3.1.4.csv,Anova4,0.75,0.71,0.71,0.71,0.42,0.78,0.76,0.76
derby-10.3.1.4.csv,DropCorrelated1,0.75,0.7,0.69,0.7,0.39,0.75,0.75,0.75
derby-10.3.1.4.csv,DropCorrelated2,0.77,0.73,0.72,0.72,0.45,0.8,0.78,0.77
derby-10.3.1.4.csv,DropCorrelated3,0.77,0.73,0.73,0.73,0.46,0.8,0.78,0.78
derby-10.3.1.4.csv,DropCorrelated4,0.75,0.7,0.71,0.7,0.41,0.78,0.75,0.75
derby-10.3.1.4.csv,SmartCorrelated1,0.77,0.73,0.72,0.72,0.45,0.78,0.78,0.77
derby-10.3.1.4.csv,SmartCorrelated2,0.76,0.72,0.71,0.71,0.43,0.79,0.77,0.76
derby-10.3.1.4.csv,SmartCorrelated3,0.75,0.71,0.7,0.7,0.41,0.79,0.76,0.76
derby-10.3.1.4.csv,SmartCorrelated4,0.75,0.7,0.7,0.7,0.4,0.78,0.75,0.75
derby-10.3.1.4.csv,RFE-Logistic1,0.71,0.64,0.58,0.58,0.21,0.62,0.71,0.7
derby-10.3.1.4.csv,RFE-Logistic2,0.7,0.63,0.56,0.55,0.18,0.61,0.7,0.68
derby-10.3.1.4.csv,RFE-Logistic3,0.74,0.69,0.67,0.67,0.36,0.76,0.75,0.74
derby-10.3.1.4.csv,RFE-Logistic4,0.74,0.68,0.68,0.68,0.36,0.74,0.74,0.74
derby-10.3.1.4.csv,Forward1,0.76,0.72,0.71,0.71,0.42,0.79,0.76,0.76
derby-10.3.1.4.csv,Forward2,0.76,0.71,0.71,0.71,0.42,0.8,0.77,0.76
derby-10.3.1.4.csv,Forward3,0.77,0.73,0.73,0.73,0.46,0.8,0.78,0.78
derby-10.3.1.4.csv,Forward4,0.77,0.73,0.73,0.73,0.46,0.81,0.78,0.78
derby-10.3.1.4.csv,RFE-Random1,0.71,0.65,0.55,0.53,0.17,0.57,0.7,0.68
derby-10.3.1.4.csv,RFE-Random2,0.69,0.61,0.54,0.52,0.13,0.59,0.68,0.67
derby-10.3.1.4.csv,RFE-Random3,0.72,0.67,0.67,0.67,0.34,0.75,0.72,0.72
derby-10.3.1.4.csv,RFE-Random4,0.68,0.62,0.61,0.61,0.23,0.68,0.69,0.68
derby-10.3.1.4.csv,Backward1,0.73,0.69,0.7,0.69,0.39,0.77,0.73,0.73
derby-10.3.1.4.csv,Backward2,0.72,0.69,0.7,0.69,0.39,0.78,0.73,0.73
derby-10.3.1.4.csv,Backward3,0.73,0.7,0.71,0.7,0.41,0.78,0.74,0.74
derby-10.3.1.4.csv,Backward4,0.72,0.67,0.68,0.68,0.36,0.75,0.73,0.72
derby-10.3.1.4.csv,Auto-Spearman,0.75,0.7,0.7,0.7,0.4,0.7,0.76,0.75
derby-10.3.1.4.csv,ATE-FS,0.78,0.74,0.73,0.73,0.47,0.79,0.79,0.78
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.2.0.csv,None,0.87,0.69,0.74,0.71,0.42,0.83,0.81,0.8
activemq-5.2.0.csv,GSMB,0.8,0.56,0.59,0.57,0.14,0.66,0.69,0.69
activemq-5.2.0.csv,IAMB,0.79,0.55,0.57,0.55,0.11,0.65,0.68,0.67
activemq-5.2.0.csv,IAMBnPC,0.78,0.53,0.55,0.53,0.08,0.65,0.66,0.66
activemq-5.2.0.csv,LRH,0.81,0.55,0.55,0.54,0.1,0.67,0.68,0.67
activemq-5.2.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,FBEDk,0.8,0.56,0.58,0.56,0.13,0.67,0.69,0.68
activemq-5.2.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,PCMB,0.86,0.55,0.53,0.53,0.08,0.62,0.68,0.67
activemq-5.2.0.csv,HITON_MB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.2.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,KIAMB,0.8,0.56,0.59,0.57,0.15,0.67,0.7,0.69
activemq-5.2.0.csv,TIE_P,0.76,0.55,0.59,0.55,0.14,0.68,0.68,0.68
activemq-5.2.0.csv,Chi-Square1,0.8,0.59,0.64,0.6,0.22,0.72,0.73,0.72
activemq-5.2.0.csv,Chi-Square2,0.81,0.59,0.62,0.6,0.2,0.69,0.72,0.71
activemq-5.2.0.csv,Chi-Square3,0.8,0.58,0.63,0.59,0.21,0.69,0.72,0.72
activemq-5.2.0.csv,Chi-Square4,0.82,0.6,0.64,0.61,0.24,0.73,0.74,0.73
activemq-5.2.0.csv,Mutual-Info1,0.87,0.64,0.61,0.62,0.24,0.7,0.74,0.72
activemq-5.2.0.csv,Mutual-Info2,0.85,0.61,0.62,0.61,0.23,0.69,0.74,0.72
activemq-5.2.0.csv,Mutual-Info3,0.84,0.62,0.64,0.62,0.25,0.74,0.74,0.73
activemq-5.2.0.csv,Mutual-Info4,0.84,0.63,0.66,0.64,0.29,0.73,0.76,0.75
activemq-5.2.0.csv,Anova1,0.91,0.77,0.78,0.78,0.55,0.79,0.86,0.84
activemq-5.2.0.csv,Anova2,0.91,0.76,0.73,0.74,0.49,0.85,0.83,0.81
activemq-5.2.0.csv,Anova3,0.9,0.75,0.78,0.76,0.52,0.87,0.85,0.84
activemq-5.2.0.csv,Anova4,0.87,0.67,0.7,0.68,0.37,0.82,0.79,0.78
activemq-5.2.0.csv,DropCorrelated1,0.88,0.69,0.71,0.7,0.4,0.79,0.8,0.79
activemq-5.2.0.csv,DropCorrelated2,0.9,0.75,0.75,0.75,0.49,0.84,0.83,0.82
activemq-5.2.0.csv,DropCorrelated3,0.87,0.68,0.72,0.7,0.4,0.84,0.8,0.79
activemq-5.2.0.csv,DropCorrelated4,0.86,0.67,0.71,0.68,0.37,0.78,0.79,0.78
activemq-5.2.0.csv,SmartCorrelated1,0.89,0.7,0.69,0.7,0.39,0.81,0.8,0.78
activemq-5.2.0.csv,SmartCorrelated2,0.89,0.73,0.76,0.74,0.49,0.81,0.83,0.82
activemq-5.2.0.csv,SmartCorrelated3,0.88,0.7,0.7,0.7,0.4,0.81,0.8,0.78
activemq-5.2.0.csv,SmartCorrelated4,0.88,0.72,0.78,0.74,0.49,0.86,0.84,0.83
activemq-5.2.0.csv,RFE-Logistic1,0.86,0.61,0.57,0.58,0.18,0.65,0.71,0.7
activemq-5.2.0.csv,RFE-Logistic2,0.84,0.61,0.64,0.62,0.25,0.72,0.74,0.73
activemq-5.2.0.csv,RFE-Logistic3,0.86,0.68,0.75,0.7,0.42,0.81,0.82,0.81
activemq-5.2.0.csv,RFE-Logistic4,0.82,0.6,0.63,0.61,0.23,0.73,0.73,0.72
activemq-5.2.0.csv,Forward1,0.9,0.75,0.72,0.73,0.47,0.85,0.82,0.8
activemq-5.2.0.csv,Forward2,0.89,0.73,0.74,0.73,0.46,0.85,0.82,0.81
activemq-5.2.0.csv,Forward3,0.9,0.73,0.72,0.72,0.44,0.81,0.81,0.8
activemq-5.2.0.csv,Forward4,0.89,0.71,0.72,0.71,0.43,0.82,0.81,0.79
activemq-5.2.0.csv,RFE-Random1,0.88,0.55,0.53,0.53,0.09,0.64,0.69,0.67
activemq-5.2.0.csv,RFE-Random2,0.86,0.61,0.59,0.6,0.2,0.73,0.72,0.71
activemq-5.2.0.csv,RFE-Random3,0.88,0.64,0.55,0.56,0.16,0.57,0.7,0.68
activemq-5.2.0.csv,RFE-Random4,0.82,0.58,0.59,0.58,0.16,0.68,0.71,0.7
activemq-5.2.0.csv,Backward1,0.88,0.7,0.73,0.71,0.42,0.8,0.81,0.8
activemq-5.2.0.csv,Backward2,0.87,0.68,0.72,0.7,0.4,0.83,0.8,0.79
activemq-5.2.0.csv,Backward3,0.87,0.7,0.77,0.72,0.46,0.85,0.83,0.82
activemq-5.2.0.csv,Backward4,0.88,0.73,0.79,0.74,0.51,0.88,0.84,0.83
activemq-5.2.0.csv,Auto-Spearman,0.86,0.65,0.68,0.66,0.33,0.68,0.78,0.76
activemq-5.2.0.csv,ATE-FS,0.9,0.75,0.7,0.72,0.45,0.8,0.81,0.79
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hive-0.12.0.csv,None,0.9,0.67,0.7,0.68,0.37,0.77,0.8,0.78
hive-0.12.0.csv,GSMB,0.76,0.54,0.59,0.53,0.12,0.67,0.67,0.67
hive-0.12.0.csv,IAMB,0.76,0.55,0.63,0.55,0.16,0.67,0.7,0.69
hive-0.12.0.csv,IAMBnPC,0.74,0.54,0.61,0.53,0.13,0.67,0.67,0.67
hive-0.12.0.csv,LRH,0.79,0.54,0.58,0.54,0.11,0.67,0.68,0.68
hive-0.12.0.csv,BAMB,0.76,0.55,0.61,0.54,0.14,0.66,0.68,0.68
hive-0.12.0.csv,FBEDk,0.74,0.54,0.59,0.53,0.12,0.65,0.67,0.67
hive-0.12.0.csv,MMMB,0.77,0.54,0.6,0.54,0.13,0.66,0.68,0.68
hive-0.12.0.csv,PCMB,0.9,0.52,0.51,0.51,0.03,0.61,0.67,0.65
hive-0.12.0.csv,HITON_MB,--,--,--,--,--,--,--,
hive-0.12.0.csv,MBOR,0.81,0.56,0.61,0.57,0.17,0.65,0.71,0.71
hive-0.12.0.csv,IPCMB,--,--,--,--,--,--,--,
hive-0.12.0.csv,STMB,0.75,0.55,0.62,0.54,0.16,0.68,0.69,0.69
hive-0.12.0.csv,KIAMB,0.78,0.54,0.57,0.54,0.1,0.66,0.68,0.67
hive-0.12.0.csv,TIE_P,0.78,0.56,0.59,0.55,0.14,0.65,0.68,0.68
hive-0.12.0.csv,Chi-Square1,0.84,0.6,0.68,0.62,0.26,0.75,0.76,0.75
hive-0.12.0.csv,Chi-Square2,0.84,0.59,0.66,0.61,0.24,0.74,0.75,0.74
hive-0.12.0.csv,Chi-Square3,0.83,0.59,0.66,0.6,0.24,0.75,0.75,0.74
hive-0.12.0.csv,Chi-Square4,0.82,0.59,0.67,0.6,0.25,0.77,0.75,0.75
hive-0.12.0.csv,Mutual-Info1,0.87,0.62,0.66,0.63,0.27,0.79,0.76,0.75
hive-0.12.0.csv,Mutual-Info2,0.88,0.63,0.68,0.65,0.3,0.8,0.78,0.76
hive-0.12.0.csv,Mutual-Info3,0.88,0.63,0.66,0.64,0.29,0.79,0.77,0.76
hive-0.12.0.csv,Mutual-Info4,0.88,0.64,0.68,0.66,0.32,0.8,0.78,0.77
hive-0.12.0.csv,Anova1,0.88,0.64,0.65,0.64,0.28,0.83,0.76,0.74
hive-0.12.0.csv,Anova2,0.88,0.63,0.66,0.64,0.28,0.82,0.77,0.75
hive-0.12.0.csv,Anova3,0.88,0.64,0.67,0.65,0.31,0.8,0.78,0.76
hive-0.12.0.csv,Anova4,0.86,0.62,0.69,0.64,0.3,0.79,0.78,0.77
hive-0.12.0.csv,DropCorrelated1,0.87,0.6,0.61,0.6,0.2,0.79,0.73,0.72
hive-0.12.0.csv,DropCorrelated2,0.87,0.62,0.67,0.64,0.28,0.76,0.77,0.76
hive-0.12.0.csv,DropCorrelated3,0.89,0.64,0.66,0.65,0.3,0.73,0.77,0.75
hive-0.12.0.csv,DropCorrelated4,0.87,0.62,0.67,0.64,0.28,0.78,0.77,0.76
hive-0.12.0.csv,SmartCorrelated1,0.87,0.61,0.63,0.62,0.24,0.74,0.75,0.73
hive-0.12.0.csv,SmartCorrelated2,0.88,0.64,0.67,0.65,0.31,0.76,0.78,0.76
hive-0.12.0.csv,SmartCorrelated3,0.85,0.62,0.73,0.65,0.33,0.84,0.79,0.78
hive-0.12.0.csv,SmartCorrelated4,0.88,0.63,0.66,0.65,0.29,0.74,0.77,0.75
hive-0.12.0.csv,RFE-Logistic1,0.86,0.55,0.56,0.55,0.11,0.63,0.69,0.68
hive-0.12.0.csv,RFE-Logistic2,0.91,0.47,0.5,0.48,-0.01,0.56,0.66,0.65
hive-0.12.0.csv,RFE-Logistic3,0.84,0.58,0.62,0.59,0.2,0.68,0.73,0.72
hive-0.12.0.csv,RFE-Logistic4,0.85,0.57,0.59,0.57,0.16,0.66,0.71,0.7
hive-0.12.0.csv,Forward1,0.87,0.61,0.64,0.62,0.24,0.79,0.75,0.74
hive-0.12.0.csv,Forward2,0.88,0.63,0.66,0.64,0.28,0.78,0.77,0.75
hive-0.12.0.csv,Forward3,0.88,0.63,0.66,0.64,0.29,0.79,0.77,0.75
hive-0.12.0.csv,Forward4,0.85,0.6,0.65,0.62,0.25,0.78,0.75,0.74
hive-0.12.0.csv,RFE-Random1,0.82,0.53,0.55,0.53,0.07,0.64,0.67,0.66
hive-0.12.0.csv,RFE-Random2,0.89,0.55,0.52,0.52,0.06,0.59,0.68,0.66
hive-0.12.0.csv,RFE-Random3,0.86,0.58,0.6,0.58,0.17,0.68,0.72,0.71
hive-0.12.0.csv,RFE-Random4,0.87,0.59,0.61,0.6,0.2,0.68,0.73,0.72
hive-0.12.0.csv,Backward1,0.88,0.64,0.66,0.64,0.3,0.82,0.77,0.75
hive-0.12.0.csv,Backward2,0.88,0.63,0.66,0.64,0.28,0.78,0.77,0.75
hive-0.12.0.csv,Backward3,0.89,0.64,0.67,0.65,0.31,0.79,0.78,0.76
hive-0.12.0.csv,Backward4,0.88,0.64,0.67,0.65,0.3,0.81,0.77,0.76
hive-0.12.0.csv,Auto-Spearman,0.9,0.66,0.68,0.67,0.33,0.68,0.79,0.77
hive-0.12.0.csv,ATE-FS,0.9,0.62,0.59,0.6,0.21,0.78,0.73,0.71
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-2.10.0.csv,None,0.94,0.56,0.59,0.57,0.14,0.7,0.73,0.71
camel-2.10.0.csv,GSMB,0.93,0.54,0.57,0.55,0.11,0.68,0.72,0.7
camel-2.10.0.csv,IAMB,0.93,0.55,0.59,0.56,0.13,0.65,0.73,0.71
camel-2.10.0.csv,IAMBnPC,0.91,0.54,0.6,0.55,0.13,0.73,0.73,0.71
camel-2.10.0.csv,LRH,0.94,0.54,0.56,0.55,0.1,0.6,0.71,0.69
camel-2.10.0.csv,BAMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,FBEDk,0.92,0.54,0.59,0.55,0.13,0.7,0.73,0.71
camel-2.10.0.csv,MMMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,PCMB,0.93,0.52,0.54,0.52,0.05,0.65,0.69,0.67
camel-2.10.0.csv,HITON_MB,0.91,0.55,0.61,0.56,0.14,0.73,0.74,0.72
camel-2.10.0.csv,MBOR,--,--,--,--,--,--,--,
camel-2.10.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,STMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,KIAMB,0.93,0.54,0.57,0.55,0.1,0.67,0.71,0.69
camel-2.10.0.csv,TIE_P,0.94,0.55,0.57,0.56,0.12,0.67,0.72,0.7
camel-2.10.0.csv,Chi-Square1,0.93,0.58,0.65,0.6,0.22,0.7,0.77,0.75
camel-2.10.0.csv,Chi-Square2,0.93,0.58,0.65,0.6,0.22,0.7,0.77,0.75
camel-2.10.0.csv,Chi-Square3,0.92,0.56,0.67,0.59,0.21,0.73,0.78,0.76
camel-2.10.0.csv,Chi-Square4,0.93,0.58,0.66,0.61,0.24,0.72,0.78,0.76
camel-2.10.0.csv,Mutual-Info1,0.93,0.57,0.64,0.59,0.19,0.72,0.76,0.74
camel-2.10.0.csv,Mutual-Info2,0.92,0.56,0.64,0.57,0.18,0.69,0.76,0.74
camel-2.10.0.csv,Mutual-Info3,0.93,0.57,0.65,0.59,0.2,0.7,0.77,0.75
camel-2.10.0.csv,Mutual-Info4,0.92,0.57,0.66,0.59,0.21,0.74,0.78,0.76
camel-2.10.0.csv,Anova1,0.97,0.65,0.57,0.59,0.2,0.59,0.72,0.69
camel-2.10.0.csv,Anova2,0.96,0.62,0.58,0.59,0.19,0.67,0.73,0.7
camel-2.10.0.csv,Anova3,0.95,0.58,0.6,0.59,0.18,0.67,0.74,0.71
camel-2.10.0.csv,Anova4,0.95,0.6,0.61,0.6,0.21,0.66,0.75,0.73
camel-2.10.0.csv,DropCorrelated1,0.92,0.57,0.64,0.58,0.19,0.73,0.76,0.74
camel-2.10.0.csv,DropCorrelated2,0.94,0.57,0.6,0.58,0.17,0.73,0.74,0.72
camel-2.10.0.csv,DropCorrelated3,0.94,0.57,0.61,0.58,0.18,0.72,0.75,0.73
camel-2.10.0.csv,DropCorrelated4,0.95,0.58,0.6,0.59,0.18,0.7,0.74,0.72
camel-2.10.0.csv,SmartCorrelated1,0.94,0.57,0.62,0.59,0.19,0.72,0.75,0.73
camel-2.10.0.csv,SmartCorrelated2,0.94,0.57,0.6,0.58,0.17,0.67,0.74,0.72
camel-2.10.0.csv,SmartCorrelated3,0.94,0.56,0.6,0.57,0.15,0.72,0.74,0.72
camel-2.10.0.csv,SmartCorrelated4,0.94,0.57,0.62,0.59,0.18,0.73,0.75,0.73
camel-2.10.0.csv,RFE-Logistic1,0.93,0.58,0.65,0.6,0.22,0.68,0.77,0.75
camel-2.10.0.csv,RFE-Logistic2,0.93,0.57,0.64,0.59,0.19,0.72,0.76,0.74
camel-2.10.0.csv,RFE-Logistic3,0.92,0.57,0.66,0.59,0.21,0.75,0.78,0.76
camel-2.10.0.csv,RFE-Logistic4,0.94,0.58,0.63,0.6,0.21,0.7,0.76,0.74
camel-2.10.0.csv,Forward1,0.95,0.6,0.63,0.61,0.22,0.74,0.76,0.73
camel-2.10.0.csv,Forward2,0.94,0.58,0.62,0.6,0.2,0.7,0.75,0.73
camel-2.10.0.csv,Forward3,0.92,0.56,0.63,0.58,0.18,0.71,0.76,0.74
camel-2.10.0.csv,Forward4,0.92,0.57,0.66,0.59,0.21,0.73,0.77,0.76
camel-2.10.0.csv,RFE-Random1,0.97,0.49,0.5,0.49,0,0.47,0.67,0.65
camel-2.10.0.csv,RFE-Random2,0.95,0.59,0.62,0.6,0.21,0.71,0.75,0.73
camel-2.10.0.csv,RFE-Random3,0.95,0.59,0.63,0.61,0.22,0.74,0.76,0.74
camel-2.10.0.csv,RFE-Random4,0.93,0.56,0.61,0.58,0.17,0.7,0.75,0.73
camel-2.10.0.csv,Backward1,0.95,0.59,0.59,0.59,0.17,0.7,0.73,0.71
camel-2.10.0.csv,Backward2,0.92,0.58,0.68,0.6,0.24,0.75,0.79,0.77
camel-2.10.0.csv,Backward3,0.92,0.57,0.66,0.59,0.22,0.78,0.78,0.76
camel-2.10.0.csv,Backward4,0.95,0.58,0.58,0.58,0.16,0.66,0.73,0.7
camel-2.10.0.csv,Auto-Spearman,0.94,0.56,0.61,0.58,0.17,0.61,0.75,0.73
camel-2.10.0.csv,ATE-FS,0.95,0.6,0.61,0.6,0.21,0.69,0.75,0.72
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.2.1.6.csv,None,0.81,0.78,0.79,0.79,0.58,0.85,0.81,0.81
derby-10.2.1.6.csv,GSMB,0.77,0.74,0.73,0.74,0.47,0.79,0.78,0.78
derby-10.2.1.6.csv,IAMB,0.81,0.79,0.77,0.78,0.56,0.81,0.82,0.82
derby-10.2.1.6.csv,IAMBnPC,0.81,0.79,0.78,0.79,0.57,0.82,0.82,0.82
derby-10.2.1.6.csv,LRH,0.81,0.79,0.78,0.78,0.57,0.82,0.82,0.82
derby-10.2.1.6.csv,BAMB,0.79,0.77,0.75,0.76,0.52,0.8,0.81,0.8
derby-10.2.1.6.csv,FBEDk,0.81,0.79,0.78,0.78,0.57,0.81,0.82,0.82
derby-10.2.1.6.csv,MMMB,0.8,0.78,0.77,0.77,0.55,0.81,0.82,0.81
derby-10.2.1.6.csv,PCMB,0.81,0.79,0.78,0.78,0.57,0.79,0.82,0.82
derby-10.2.1.6.csv,HITON_MB,0.81,0.79,0.78,0.79,0.57,0.81,0.82,0.82
derby-10.2.1.6.csv,MBOR,0.8,0.78,0.77,0.77,0.55,0.81,0.82,0.81
derby-10.2.1.6.csv,IPCMB,0.81,0.79,0.78,0.79,0.57,0.79,0.82,0.82
derby-10.2.1.6.csv,STMB,0.78,0.76,0.74,0.75,0.5,0.8,0.8,0.79
derby-10.2.1.6.csv,KIAMB,0.81,0.79,0.78,0.78,0.57,0.82,0.82,0.82
