dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
hive-0.12.0.csv,Mutual-Info4,0.74,0.57,0.7,0.57,0.24,0.7,0.73,0.72
hive-0.12.0.csv,Anova1,0.7,0.59,0.78,0.56,0.31,0.78,0.73,0.73
hive-0.12.0.csv,Anova2,0.73,0.59,0.76,0.57,0.3,0.76,0.74,0.74
hive-0.12.0.csv,Anova3,0.71,0.58,0.75,0.56,0.28,0.75,0.72,0.72
hive-0.12.0.csv,Anova4,0.71,0.58,0.75,0.56,0.28,0.75,0.72,0.72
hive-0.12.0.csv,DropCorrelated1,0.5,0.25,0.5,0.28,0,0.5,0.33,0.43
hive-0.12.0.csv,DropCorrelated2,0.5,0.25,0.5,0.28,0,0.5,0.33,0.43
hive-0.12.0.csv,DropCorrelated3,0.5,0.25,0.5,0.28,-0.03,0.5,0.33,0.43
hive-0.12.0.csv,DropCorrelated4,0.5,0.25,0.5,0.28,0,0.5,0.33,0.43
hive-0.12.0.csv,SmartCorrelated1,0.42,0.31,0.5,0.24,0,0.5,0.27,0.38
hive-0.12.0.csv,SmartCorrelated2,0.42,0.31,0.5,0.24,0,0.5,0.27,0.38
hive-0.12.0.csv,SmartCorrelated3,0.42,0.31,0.5,0.24,0,0.5,0.27,0.38
hive-0.12.0.csv,SmartCorrelated4,0.42,0.26,0.5,0.24,0,0.5,0.27,0.38
hive-0.12.0.csv,RFE-Logistic1,0.71,0.53,0.58,0.5,0.09,0.58,0.64,0.64
hive-0.12.0.csv,RFE-Logistic2,0.69,0.53,0.58,0.5,0.1,0.58,0.64,0.64
hive-0.12.0.csv,RFE-Logistic3,0.64,0.53,0.6,0.48,0.11,0.6,0.62,0.62
hive-0.12.0.csv,RFE-Logistic4,0.5,0.25,0.5,0.28,-0.03,0.5,0.33,0.43
hive-0.12.0.csv,Forward1,0.7,0.58,0.75,0.56,0.29,0.75,0.72,0.72
hive-0.12.0.csv,Forward2,0.7,0.58,0.75,0.56,0.29,0.75,0.72,0.72
hive-0.12.0.csv,Forward3,0.71,0.58,0.74,0.56,0.27,0.74,0.72,0.72
hive-0.12.0.csv,Forward4,0.71,0.58,0.74,0.56,0.27,0.74,0.72,0.72
hive-0.12.0.csv,RFE-Random1,0.35,0.22,0.51,0.21,0.01,0.51,0.23,0.36
hive-0.12.0.csv,RFE-Random2,0.36,0.21,0.51,0.22,0.01,0.51,0.24,0.36
hive-0.12.0.csv,RFE-Random3,0.76,0.55,0.63,0.55,0.17,0.63,0.7,0.7
hive-0.12.0.csv,RFE-Random4,0.76,0.55,0.63,0.55,0.17,0.63,0.7,0.7
hive-0.12.0.csv,Backward1,0.76,0.59,0.73,0.59,0.29,0.73,0.75,0.75
hive-0.12.0.csv,Backward2,0.85,0.56,0.58,0.56,0.14,0.58,0.7,0.69
hive-0.12.0.csv,Backward3,0.85,0.56,0.59,0.56,0.14,0.59,0.71,0.7
hive-0.12.0.csv,Backward4,0.85,0.56,0.59,0.57,0.15,0.59,0.71,0.7
hive-0.12.0.csv,Auto-Spearman,0.79,0.55,0.61,0.55,0.15,0.61,0.7,0.69
hive-0.12.0.csv,ATE-FS,0.73,0.59,0.76,0.58,0.3,0.76,0.74,0.74
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-2.10.0.csv,None,0.97,0.64,0.56,0.58,0.18,0.56,0.72,0.69
camel-2.10.0.csv,GSMB,0.71,0.53,0.69,0.47,0.14,0.69,0.7,0.7
camel-2.10.0.csv,IAMB,0.66,0.52,0.68,0.45,0.12,0.68,0.67,0.67
camel-2.10.0.csv,IAMBnPC,0.78,0.53,0.69,0.5,0.15,0.69,0.73,0.73
camel-2.10.0.csv,LRH,0.66,0.52,0.68,0.45,0.13,0.68,0.67,0.67
camel-2.10.0.csv,BAMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,FBEDk,0.66,0.52,0.68,0.45,0.12,0.68,0.67,0.67
camel-2.10.0.csv,MMMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,PCMB,0.74,0.53,0.69,0.49,0.14,0.69,0.71,0.71
camel-2.10.0.csv,HITON_MB,0.78,0.53,0.69,0.51,0.16,0.69,0.74,0.74
camel-2.10.0.csv,MBOR,--,--,--,--,--,--,--,
camel-2.10.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,STMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,KIAMB,0.66,0.52,0.68,0.45,0.12,0.68,0.67,0.67
camel-2.10.0.csv,TIE_P,0.71,0.53,0.71,0.48,0.16,0.71,0.71,0.71
camel-2.10.0.csv,Chi-Square1,0.97,0.65,0.54,0.56,0.16,0.54,0.7,0.68
camel-2.10.0.csv,Chi-Square2,0.97,0.66,0.56,0.58,0.19,0.56,0.71,0.69
camel-2.10.0.csv,Chi-Square3,0.97,0.65,0.56,0.58,0.19,0.56,0.72,0.69
camel-2.10.0.csv,Chi-Square4,0.97,0.66,0.56,0.58,0.18,0.56,0.71,0.69
camel-2.10.0.csv,Mutual-Info1,0.82,0.55,0.74,0.54,0.21,0.74,0.78,0.78
camel-2.10.0.csv,Mutual-Info2,0.83,0.55,0.74,0.54,0.21,0.74,0.79,0.78
camel-2.10.0.csv,Mutual-Info3,0.85,0.55,0.73,0.56,0.21,0.73,0.79,0.78
camel-2.10.0.csv,Mutual-Info4,0.87,0.56,0.75,0.57,0.24,0.75,0.81,0.8
camel-2.10.0.csv,Anova1,0.63,0.53,0.74,0.44,0.17,0.74,0.68,0.68
camel-2.10.0.csv,Anova2,0.81,0.55,0.77,0.54,0.23,0.77,0.79,0.79
camel-2.10.0.csv,Anova3,0.82,0.55,0.76,0.54,0.22,0.76,0.79,0.79
camel-2.10.0.csv,Anova4,0.83,0.55,0.77,0.55,0.23,0.77,0.8,0.8
camel-2.10.0.csv,DropCorrelated1,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,DropCorrelated2,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,DropCorrelated3,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,DropCorrelated4,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,SmartCorrelated1,0.89,0.56,0.71,0.57,0.22,0.71,0.79,0.78
camel-2.10.0.csv,SmartCorrelated2,0.7,0.53,0.7,0.47,0.15,0.7,0.7,0.7
camel-2.10.0.csv,SmartCorrelated3,0.78,0.54,0.72,0.51,0.18,0.72,0.75,0.75
camel-2.10.0.csv,SmartCorrelated4,0.71,0.53,0.7,0.47,0.15,0.7,0.71,0.71
camel-2.10.0.csv,RFE-Logistic1,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,RFE-Logistic2,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,RFE-Logistic3,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,RFE-Logistic4,0.97,0.61,0.52,0.53,0.09,0.52,0.68,0.66
camel-2.10.0.csv,Forward1,0.85,0.56,0.77,0.57,0.25,0.77,0.81,0.81
camel-2.10.0.csv,Forward2,0.92,0.58,0.72,0.61,0.27,0.72,0.81,0.8
camel-2.10.0.csv,Forward3,0.9,0.57,0.74,0.6,0.26,0.74,0.81,0.8
camel-2.10.0.csv,Forward4,0.9,0.57,0.74,0.6,0.26,0.74,0.81,0.8
camel-2.10.0.csv,RFE-Random1,0.94,0.52,0.53,0.53,0.06,0.53,0.69,0.67
camel-2.10.0.csv,RFE-Random2,0.81,0.51,0.56,0.49,0.05,0.56,0.66,0.66
camel-2.10.0.csv,RFE-Random3,0.84,0.55,0.74,0.55,0.22,0.74,0.79,0.79
camel-2.10.0.csv,RFE-Random4,0.86,0.56,0.77,0.57,0.25,0.77,0.81,0.81
camel-2.10.0.csv,Backward1,0.85,0.55,0.77,0.56,0.24,0.77,0.81,0.8
camel-2.10.0.csv,Backward2,0.86,0.56,0.77,0.57,0.26,0.77,0.82,0.81
camel-2.10.0.csv,Backward3,0.85,0.56,0.77,0.57,0.25,0.77,0.81,0.81
camel-2.10.0.csv,Backward4,0.85,0.56,0.78,0.57,0.25,0.78,0.81,0.81
camel-2.10.0.csv,Auto-Spearman,0.84,0.55,0.73,0.55,0.21,0.73,0.79,0.78
camel-2.10.0.csv,ATE-FS,0.83,0.55,0.77,0.55,0.23,0.77,0.8,0.8
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.2.1.6.csv,None,0.67,0.62,0.51,0.42,0.07,0.51,0.67,0.65
derby-10.2.1.6.csv,GSMB,0.8,0.78,0.76,0.77,0.54,0.76,0.81,0.81
derby-10.2.1.6.csv,IAMB,0.8,0.78,0.76,0.76,0.53,0.76,0.81,0.81
derby-10.2.1.6.csv,IAMBnPC,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,LRH,0.8,0.78,0.76,0.77,0.54,0.76,0.81,0.81
derby-10.2.1.6.csv,BAMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,FBEDk,0.8,0.78,0.76,0.76,0.53,0.76,0.81,0.81
derby-10.2.1.6.csv,MMMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,PCMB,0.81,0.79,0.78,0.79,0.57,0.78,0.82,0.82
derby-10.2.1.6.csv,HITON_MB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,MBOR,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,IPCMB,0.81,0.79,0.78,0.79,0.57,0.78,0.82,0.82
derby-10.2.1.6.csv,STMB,0.8,0.78,0.76,0.77,0.54,0.76,0.81,0.81
derby-10.2.1.6.csv,KIAMB,0.8,0.78,0.76,0.76,0.53,0.76,0.81,0.81
derby-10.2.1.6.csv,TIE_P,0.8,0.78,0.76,0.77,0.54,0.76,0.81,0.81
derby-10.2.1.6.csv,Chi-Square1,0.67,0.62,0.51,0.42,0.07,0.51,0.67,0.65
derby-10.2.1.6.csv,Chi-Square2,0.67,0.62,0.51,0.42,0.07,0.51,0.67,0.65
derby-10.2.1.6.csv,Chi-Square3,0.67,0.57,0.51,0.42,0.06,0.51,0.67,0.65
derby-10.2.1.6.csv,Chi-Square4,0.67,0.62,0.51,0.42,0.07,0.51,0.67,0.65
derby-10.2.1.6.csv,Mutual-Info1,0.81,0.79,0.79,0.79,0.59,0.79,0.82,0.82
derby-10.2.1.6.csv,Mutual-Info2,0.73,0.77,0.62,0.61,0.36,0.62,0.75,0.73
derby-10.2.1.6.csv,Mutual-Info3,0.76,0.77,0.68,0.69,0.43,0.68,0.78,0.77
derby-10.2.1.6.csv,Mutual-Info4,0.78,0.77,0.7,0.72,0.47,0.7,0.8,0.78
derby-10.2.1.6.csv,Anova1,0.81,0.79,0.79,0.79,0.58,0.79,0.83,0.82
derby-10.2.1.6.csv,Anova2,0.82,0.79,0.8,0.79,0.59,0.8,0.82,0.82
derby-10.2.1.6.csv,Anova3,0.81,0.79,0.8,0.79,0.59,0.8,0.82,0.81
derby-10.2.1.6.csv,Anova4,0.77,0.74,0.75,0.74,0.49,0.75,0.78,0.78
derby-10.2.1.6.csv,DropCorrelated1,0.71,0.68,0.69,0.68,0.37,0.69,0.72,0.72
derby-10.2.1.6.csv,DropCorrelated2,0.67,0.59,0.51,0.42,0.06,0.51,0.67,0.65
derby-10.2.1.6.csv,DropCorrelated3,0.67,0.59,0.51,0.42,0.06,0.51,0.67,0.65
derby-10.2.1.6.csv,DropCorrelated4,0.67,0.59,0.51,0.42,0.06,0.51,0.67,0.65
derby-10.2.1.6.csv,SmartCorrelated1,0.72,0.69,0.69,0.69,0.38,0.69,0.73,0.73
derby-10.2.1.6.csv,SmartCorrelated2,0.67,0.57,0.51,0.42,0.06,0.51,0.67,0.65
derby-10.2.1.6.csv,SmartCorrelated3,0.67,0.57,0.51,0.42,0.06,0.51,0.67,0.65
derby-10.2.1.6.csv,SmartCorrelated4,0.67,0.54,0.51,0.42,0.05,0.51,0.67,0.65
derby-10.2.1.6.csv,RFE-Logistic1,0.47,0.55,0.54,0.47,0.09,0.54,0.4,0.42
derby-10.2.1.6.csv,RFE-Logistic2,0.47,0.55,0.54,0.46,0.09,0.54,0.39,0.41
derby-10.2.1.6.csv,RFE-Logistic3,0.61,0.58,0.58,0.57,0.16,0.58,0.62,0.62
derby-10.2.1.6.csv,RFE-Logistic4,0.64,0.62,0.64,0.62,0.26,0.64,0.64,0.64
derby-10.2.1.6.csv,Forward1,0.71,0.69,0.7,0.69,0.38,0.7,0.72,0.72
derby-10.2.1.6.csv,Forward2,0.71,0.68,0.7,0.69,0.38,0.7,0.72,0.72
derby-10.2.1.6.csv,Forward3,0.71,0.69,0.7,0.69,0.38,0.7,0.72,0.72
derby-10.2.1.6.csv,Forward4,0.71,0.69,0.7,0.69,0.39,0.7,0.72,0.72
derby-10.2.1.6.csv,RFE-Random1,0.67,0.37,0.5,0.41,0.02,0.5,0.67,0.65
derby-10.2.1.6.csv,RFE-Random2,0.66,0.53,0.51,0.42,0.04,0.51,0.67,0.65
derby-10.2.1.6.csv,RFE-Random3,0.71,0.68,0.7,0.69,0.38,0.7,0.72,0.72
derby-10.2.1.6.csv,RFE-Random4,0.71,0.68,0.69,0.68,0.36,0.69,0.72,0.72
derby-10.2.1.6.csv,Backward1,0.74,0.71,0.72,0.72,0.44,0.72,0.75,0.75
derby-10.2.1.6.csv,Backward2,0.74,0.71,0.72,0.72,0.44,0.72,0.75,0.75
derby-10.2.1.6.csv,Backward3,0.74,0.71,0.72,0.71,0.43,0.72,0.74,0.74
derby-10.2.1.6.csv,Backward4,0.74,0.71,0.72,0.71,0.43,0.72,0.74,0.74
derby-10.2.1.6.csv,Auto-Spearman,0.76,0.74,0.73,0.73,0.47,0.73,0.78,0.77
derby-10.2.1.6.csv,ATE-FS,0.77,0.78,0.7,0.71,0.47,0.7,0.8,0.78
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hbase-0.95.0.csv,None,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,GSMB,0.41,0.53,0.54,0.4,0.07,0.54,0.38,0.4
hbase-0.95.0.csv,IAMB,0.41,0.54,0.54,0.4,0.08,0.54,0.38,0.4
hbase-0.95.0.csv,IAMBnPC,0.38,0.54,0.54,0.37,0.07,0.54,0.33,0.37
hbase-0.95.0.csv,LRH,0.41,0.54,0.54,0.4,0.08,0.54,0.38,0.4
hbase-0.95.0.csv,BAMB,0.38,0.55,0.54,0.38,0.09,0.54,0.34,0.38
hbase-0.95.0.csv,FBEDk,0.41,0.54,0.54,0.41,0.08,0.54,0.38,0.41
hbase-0.95.0.csv,MMMB,0.38,0.55,0.54,0.38,0.09,0.54,0.33,0.38
hbase-0.95.0.csv,PCMB,--,--,--,--,--,--,--,
hbase-0.95.0.csv,HITON_MB,0.41,0.54,0.54,0.4,0.08,0.54,0.38,0.4
hbase-0.95.0.csv,MBOR,0.38,0.54,0.53,0.38,0.07,0.53,0.33,0.37
hbase-0.95.0.csv,IPCMB,--,--,--,--,--,--,--,
hbase-0.95.0.csv,STMB,0.41,0.53,0.54,0.4,0.07,0.54,0.38,0.4
hbase-0.95.0.csv,KIAMB,0.4,0.53,0.54,0.4,0.07,0.54,0.38,0.4
hbase-0.95.0.csv,TIE_P,--,--,--,--,--,--,--,
hbase-0.95.0.csv,Chi-Square1,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,Chi-Square2,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,Chi-Square3,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,Chi-Square4,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,Mutual-Info1,0.72,0.64,0.67,0.65,0.31,0.67,0.71,0.71
hbase-0.95.0.csv,Mutual-Info2,0.74,0.65,0.68,0.66,0.33,0.68,0.73,0.73
hbase-0.95.0.csv,Mutual-Info3,0.74,0.65,0.68,0.66,0.33,0.68,0.73,0.73
hbase-0.95.0.csv,Mutual-Info4,0.74,0.66,0.68,0.67,0.34,0.68,0.74,0.73
hbase-0.95.0.csv,Anova1,0.73,0.65,0.68,0.66,0.33,0.68,0.73,0.72
hbase-0.95.0.csv,Anova2,0.73,0.65,0.68,0.66,0.33,0.68,0.72,0.72
hbase-0.95.0.csv,Anova3,0.72,0.64,0.67,0.65,0.32,0.67,0.72,0.72
hbase-0.95.0.csv,Anova4,0.73,0.65,0.68,0.66,0.33,0.68,0.72,0.72
hbase-0.95.0.csv,DropCorrelated1,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,DropCorrelated2,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,DropCorrelated3,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,DropCorrelated4,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,SmartCorrelated1,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,SmartCorrelated2,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,SmartCorrelated3,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,SmartCorrelated4,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,RFE-Logistic1,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,RFE-Logistic2,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,RFE-Logistic3,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,RFE-Logistic4,0.34,0.17,0.5,0.24,0,0.5,0.13,0.3
hbase-0.95.0.csv,Forward1,0.73,0.6,0.58,0.59,0.18,0.58,0.69,0.69
hbase-0.95.0.csv,Forward2,0.73,0.6,0.58,0.59,0.19,0.58,0.69,0.69
hbase-0.95.0.csv,Forward3,0.73,0.6,0.58,0.59,0.19,0.58,0.69,0.69
hbase-0.95.0.csv,Forward4,0.73,0.61,0.59,0.59,0.19,0.59,0.7,0.69
hbase-0.95.0.csv,RFE-Random1,0.73,0.57,0.55,0.54,0.11,0.55,0.68,0.67
hbase-0.95.0.csv,RFE-Random2,0.74,0.61,0.6,0.6,0.21,0.6,0.7,0.7
hbase-0.95.0.csv,RFE-Random3,0.72,0.57,0.55,0.55,0.12,0.55,0.67,0.67
hbase-0.95.0.csv,RFE-Random4,0.72,0.61,0.62,0.61,0.23,0.62,0.7,0.7
hbase-0.95.0.csv,Backward1,0.71,0.62,0.65,0.63,0.27,0.65,0.7,0.7
hbase-0.95.0.csv,Backward2,0.71,0.62,0.65,0.63,0.27,0.65,0.7,0.7
hbase-0.95.0.csv,Backward3,0.71,0.63,0.65,0.63,0.28,0.65,0.7,0.7
hbase-0.95.0.csv,Backward4,0.72,0.61,0.62,0.62,0.23,0.62,0.7,0.7
hbase-0.95.0.csv,Auto-Spearman,0.73,0.62,0.61,0.61,0.23,0.61,0.7,0.7
hbase-0.95.0.csv,ATE-FS,0.74,0.66,0.68,0.66,0.34,0.68,0.73,0.73
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hive-0.10.0.csv,None,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,GSMB,0.69,0.59,0.7,0.57,0.27,0.7,0.69,0.69
hive-0.10.0.csv,IAMB,0.69,0.59,0.7,0.57,0.26,0.7,0.69,0.69
hive-0.10.0.csv,IAMBnPC,0.69,0.59,0.7,0.57,0.26,0.7,0.69,0.69
hive-0.10.0.csv,LRH,0.69,0.59,0.69,0.57,0.26,0.69,0.69,0.69
hive-0.10.0.csv,BAMB,0.69,0.58,0.69,0.57,0.25,0.69,0.69,0.69
hive-0.10.0.csv,FBEDk,0.69,0.59,0.71,0.57,0.27,0.71,0.7,0.7
hive-0.10.0.csv,MMMB,0.71,0.59,0.71,0.58,0.28,0.71,0.71,0.71
hive-0.10.0.csv,PCMB,0.6,0.56,0.66,0.51,0.2,0.66,0.62,0.62
hive-0.10.0.csv,HITON_MB,0.71,0.59,0.7,0.58,0.27,0.7,0.71,0.71
hive-0.10.0.csv,MBOR,0.71,0.59,0.71,0.58,0.28,0.71,0.71,0.71
hive-0.10.0.csv,IPCMB,0.6,0.56,0.66,0.51,0.2,0.66,0.62,0.62
hive-0.10.0.csv,STMB,0.7,0.59,0.7,0.57,0.27,0.7,0.7,0.7
hive-0.10.0.csv,KIAMB,0.7,0.59,0.7,0.57,0.27,0.7,0.7,0.7
hive-0.10.0.csv,TIE_P,0.54,0.57,0.67,0.48,0.22,0.67,0.57,0.58
hive-0.10.0.csv,Chi-Square1,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,Chi-Square2,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,Chi-Square3,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,Chi-Square4,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,Mutual-Info1,0.81,0.65,0.77,0.67,0.4,0.77,0.79,0.79
hive-0.10.0.csv,Mutual-Info2,0.8,0.64,0.75,0.65,0.37,0.75,0.78,0.78
hive-0.10.0.csv,Mutual-Info3,0.8,0.64,0.75,0.66,0.37,0.75,0.78,0.78
hive-0.10.0.csv,Mutual-Info4,0.81,0.64,0.75,0.66,0.37,0.75,0.78,0.78
hive-0.10.0.csv,Anova1,0.74,0.63,0.77,0.63,0.37,0.77,0.75,0.75
hive-0.10.0.csv,Anova2,0.77,0.63,0.77,0.64,0.38,0.77,0.77,0.77
hive-0.10.0.csv,Anova3,0.77,0.63,0.76,0.64,0.37,0.76,0.77,0.76
hive-0.10.0.csv,Anova4,0.81,0.64,0.75,0.67,0.38,0.75,0.79,0.78
hive-0.10.0.csv,DropCorrelated1,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,DropCorrelated2,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,DropCorrelated3,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,DropCorrelated4,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,SmartCorrelated1,0.42,0.3,0.51,0.27,0.06,0.51,0.28,0.39
hive-0.10.0.csv,SmartCorrelated2,0.42,0.3,0.51,0.27,0.06,0.51,0.28,0.39
hive-0.10.0.csv,SmartCorrelated3,0.43,0.35,0.52,0.28,0.08,0.52,0.28,0.4
hive-0.10.0.csv,SmartCorrelated4,0.42,0.3,0.51,0.27,0.06,0.51,0.28,0.39
hive-0.10.0.csv,RFE-Logistic1,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,RFE-Logistic2,0.67,0.57,0.65,0.54,0.2,0.65,0.66,0.66
hive-0.10.0.csv,RFE-Logistic3,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,RFE-Logistic4,0.42,0.3,0.51,0.27,0.05,0.51,0.28,0.39
hive-0.10.0.csv,Forward1,0.78,0.63,0.76,0.65,0.37,0.76,0.77,0.77
hive-0.10.0.csv,Forward2,0.81,0.65,0.76,0.67,0.39,0.76,0.79,0.79
hive-0.10.0.csv,Forward3,0.81,0.65,0.76,0.67,0.4,0.76,0.79,0.79
hive-0.10.0.csv,Forward4,0.81,0.64,0.75,0.67,0.38,0.75,0.79,0.79
hive-0.10.0.csv,RFE-Random1,0.81,0.56,0.58,0.57,0.14,0.58,0.7,0.69
hive-0.10.0.csv,RFE-Random2,0.82,0.64,0.74,0.66,0.37,0.74,0.78,0.78
hive-0.10.0.csv,RFE-Random3,0.76,0.58,0.64,0.58,0.21,0.64,0.71,0.71
hive-0.10.0.csv,RFE-Random4,0.79,0.63,0.73,0.64,0.34,0.73,0.77,0.76
hive-0.10.0.csv,Backward1,0.77,0.62,0.73,0.63,0.33,0.73,0.75,0.75
hive-0.10.0.csv,Backward2,0.77,0.62,0.74,0.63,0.34,0.74,0.76,0.76
hive-0.10.0.csv,Backward3,0.77,0.62,0.74,0.63,0.34,0.74,0.76,0.76
hive-0.10.0.csv,Backward4,0.77,0.62,0.74,0.63,0.34,0.74,0.76,0.76
hive-0.10.0.csv,Auto-Spearman,0.8,0.63,0.73,0.65,0.35,0.73,0.77,0.77
hive-0.10.0.csv,ATE-FS,0.74,0.61,0.75,0.61,0.33,0.75,0.74,0.74
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-2.9.0.csv,None,0.88,0.46,0.5,0.45,0.02,0.5,0.6,0.61
camel-2.9.0.csv,GSMB,0.69,0.4,0.5,0.36,-0.02,0.5,0.47,0.52
camel-2.9.0.csv,IAMB,0.78,0.4,0.5,0.4,-0.02,0.5,0.53,0.56
camel-2.9.0.csv,IAMBnPC,0.8,0.53,0.67,0.51,0.14,0.67,0.73,0.73
camel-2.9.0.csv,LRH,0.59,0.35,0.5,0.31,-0.02,0.5,0.4,0.47
camel-2.9.0.csv,BAMB,0.8,0.53,0.67,0.51,0.14,0.67,0.73,0.73
camel-2.9.0.csv,FBEDk,0.69,0.4,0.5,0.36,-0.02,0.5,0.47,0.52
camel-2.9.0.csv,MMMB,0.65,0.52,0.65,0.44,0.1,0.65,0.65,0.65
camel-2.9.0.csv,PCMB,0.8,0.52,0.63,0.5,0.1,0.63,0.71,0.7
camel-2.9.0.csv,HITON_MB,0.65,0.52,0.65,0.44,0.1,0.65,0.65,0.65
camel-2.9.0.csv,MBOR,0.66,0.52,0.66,0.44,0.11,0.66,0.66,0.66
camel-2.9.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-2.9.0.csv,STMB,0.65,0.52,0.65,0.44,0.1,0.65,0.65,0.65
camel-2.9.0.csv,KIAMB,0.69,0.4,0.5,0.36,-0.02,0.5,0.47,0.52
camel-2.9.0.csv,TIE_P,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,Chi-Square1,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,Chi-Square2,0.88,0.46,0.5,0.45,0.01,0.5,0.6,0.6
camel-2.9.0.csv,Chi-Square3,0.88,0.46,0.5,0.45,0.02,0.5,0.6,0.61
camel-2.9.0.csv,Chi-Square4,0.88,0.46,0.5,0.45,0.02,0.5,0.6,0.61
camel-2.9.0.csv,Mutual-Info1,0.81,0.54,0.72,0.52,0.18,0.72,0.76,0.76
camel-2.9.0.csv,Mutual-Info2,0.83,0.54,0.72,0.54,0.2,0.72,0.78,0.77
camel-2.9.0.csv,Mutual-Info3,0.85,0.55,0.72,0.55,0.2,0.72,0.78,0.78
camel-2.9.0.csv,Mutual-Info4,0.84,0.54,0.72,0.54,0.19,0.72,0.78,0.77
camel-2.9.0.csv,Anova1,0.84,0.55,0.75,0.55,0.22,0.75,0.79,0.79
camel-2.9.0.csv,Anova2,0.83,0.55,0.74,0.54,0.21,0.74,0.79,0.78
camel-2.9.0.csv,Anova3,0.82,0.54,0.72,0.53,0.19,0.72,0.77,0.77
camel-2.9.0.csv,Anova4,0.83,0.54,0.72,0.54,0.19,0.72,0.77,0.77
camel-2.9.0.csv,DropCorrelated1,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
