dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
camel-2.9.0.csv,SmartCorrelated4,0.97,0.71,0.61,0.64,0.3,0.84,0.75,0.72
camel-2.9.0.csv,RFE-Logistic1,0.95,0.6,0.65,0.62,0.24,0.75,0.77,0.75
camel-2.9.0.csv,RFE-Logistic2,0.94,0.59,0.66,0.61,0.23,0.8,0.78,0.75
camel-2.9.0.csv,RFE-Logistic3,0.96,0.61,0.61,0.61,0.22,0.79,0.75,0.72
camel-2.9.0.csv,RFE-Logistic4,0.96,0.66,0.64,0.65,0.3,0.83,0.78,0.75
camel-2.9.0.csv,Forward1,0.95,0.58,0.61,0.59,0.19,0.79,0.74,0.72
camel-2.9.0.csv,Forward2,0.95,0.6,0.63,0.61,0.22,0.82,0.76,0.74
camel-2.9.0.csv,Forward3,0.92,0.58,0.69,0.6,0.24,0.82,0.79,0.78
camel-2.9.0.csv,Forward4,0.92,0.58,0.7,0.6,0.25,0.82,0.8,0.78
camel-2.9.0.csv,RFE-Random1,0.96,0.62,0.61,0.61,0.23,0.71,0.75,0.73
camel-2.9.0.csv,RFE-Random2,0.96,0.63,0.59,0.6,0.22,0.66,0.74,0.71
camel-2.9.0.csv,RFE-Random3,0.94,0.58,0.6,0.59,0.18,0.72,0.74,0.72
camel-2.9.0.csv,RFE-Random4,0.95,0.55,0.56,0.55,0.11,0.71,0.71,0.69
camel-2.9.0.csv,Backward1,0.96,0.62,0.58,0.59,0.2,0.7,0.73,0.7
camel-2.9.0.csv,Backward2,0.96,0.61,0.57,0.58,0.16,0.75,0.72,0.69
camel-2.9.0.csv,Backward3,0.96,0.63,0.59,0.61,0.22,0.77,0.74,0.71
camel-2.9.0.csv,Backward4,0.96,0.61,0.58,0.59,0.19,0.76,0.73,0.7
camel-2.9.0.csv,Auto-Spearman,0.97,0.7,0.6,0.63,0.29,0.6,0.75,0.72
camel-2.9.0.csv,ATE-FS,0.95,0.59,0.64,0.61,0.23,0.81,0.77,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-1.4.0.csv,None,0.84,0.75,0.71,0.73,0.46,0.82,0.8,0.79
camel-1.4.0.csv,GSMB,0.71,0.6,0.62,0.6,0.22,0.69,0.69,0.69
camel-1.4.0.csv,IAMB,0.7,0.59,0.63,0.59,0.22,0.69,0.68,0.68
camel-1.4.0.csv,IAMBnPC,0.68,0.59,0.64,0.59,0.23,0.68,0.67,0.67
camel-1.4.0.csv,LRH,0.71,0.6,0.63,0.6,0.23,0.7,0.69,0.69
camel-1.4.0.csv,BAMB,0.71,0.6,0.63,0.6,0.23,0.69,0.69,0.69
camel-1.4.0.csv,FBEDk,0.7,0.59,0.62,0.59,0.2,0.69,0.68,0.67
camel-1.4.0.csv,MMMB,0.67,0.58,0.62,0.58,0.2,0.67,0.65,0.65
camel-1.4.0.csv,PCMB,--,--,--,--,--,--,--,
camel-1.4.0.csv,HITON_MB,--,--,--,--,--,--,--,
camel-1.4.0.csv,MBOR,0.69,0.59,0.62,0.59,0.21,0.68,0.67,0.67
camel-1.4.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-1.4.0.csv,STMB,0.71,0.6,0.63,0.6,0.23,0.69,0.69,0.69
camel-1.4.0.csv,KIAMB,0.7,0.59,0.63,0.6,0.22,0.68,0.68,0.68
camel-1.4.0.csv,TIE_P,0.74,0.54,0.54,0.54,0.08,0.63,0.66,0.66
camel-1.4.0.csv,Chi-Square1,0.78,0.66,0.68,0.66,0.33,0.77,0.75,0.75
camel-1.4.0.csv,Chi-Square2,0.78,0.66,0.68,0.66,0.33,0.78,0.75,0.74
camel-1.4.0.csv,Chi-Square3,0.8,0.68,0.69,0.68,0.37,0.79,0.77,0.76
camel-1.4.0.csv,Chi-Square4,0.79,0.68,0.72,0.69,0.39,0.8,0.77,0.77
camel-1.4.0.csv,Mutual-Info1,0.83,0.72,0.72,0.72,0.43,0.78,0.8,0.79
camel-1.4.0.csv,Mutual-Info2,0.83,0.72,0.7,0.71,0.42,0.79,0.79,0.78
camel-1.4.0.csv,Mutual-Info3,0.82,0.71,0.69,0.69,0.4,0.79,0.78,0.77
camel-1.4.0.csv,Mutual-Info4,0.83,0.72,0.69,0.7,0.41,0.78,0.79,0.77
camel-1.4.0.csv,Anova1,0.84,0.76,0.64,0.66,0.38,0.77,0.77,0.74
camel-1.4.0.csv,Anova2,0.83,0.72,0.67,0.69,0.38,0.76,0.78,0.76
camel-1.4.0.csv,Anova3,0.82,0.7,0.67,0.68,0.37,0.76,0.77,0.76
camel-1.4.0.csv,Anova4,0.83,0.72,0.68,0.7,0.4,0.79,0.78,0.77
camel-1.4.0.csv,DropCorrelated1,0.81,0.7,0.69,0.69,0.39,0.8,0.78,0.77
camel-1.4.0.csv,DropCorrelated2,0.81,0.7,0.66,0.67,0.36,0.79,0.76,0.75
camel-1.4.0.csv,DropCorrelated3,0.82,0.71,0.7,0.7,0.41,0.82,0.78,0.77
camel-1.4.0.csv,DropCorrelated4,0.84,0.74,0.7,0.71,0.44,0.83,0.8,0.78
camel-1.4.0.csv,SmartCorrelated1,0.82,0.71,0.67,0.68,0.37,0.81,0.77,0.75
camel-1.4.0.csv,SmartCorrelated2,0.82,0.7,0.66,0.68,0.36,0.8,0.77,0.75
camel-1.4.0.csv,SmartCorrelated3,0.82,0.7,0.68,0.68,0.37,0.81,0.77,0.76
camel-1.4.0.csv,SmartCorrelated4,0.83,0.73,0.67,0.69,0.4,0.81,0.78,0.76
camel-1.4.0.csv,RFE-Logistic1,0.78,0.63,0.61,0.62,0.24,0.62,0.72,0.71
camel-1.4.0.csv,RFE-Logistic2,0.79,0.64,0.61,0.62,0.25,0.7,0.73,0.72
camel-1.4.0.csv,RFE-Logistic3,0.79,0.65,0.62,0.63,0.27,0.7,0.73,0.72
camel-1.4.0.csv,RFE-Logistic4,0.8,0.67,0.66,0.66,0.33,0.78,0.75,0.74
camel-1.4.0.csv,Forward1,0.8,0.67,0.68,0.67,0.35,0.71,0.76,0.75
camel-1.4.0.csv,Forward2,0.77,0.66,0.7,0.67,0.35,0.76,0.75,0.75
camel-1.4.0.csv,Forward3,0.82,0.71,0.7,0.7,0.41,0.8,0.79,0.78
camel-1.4.0.csv,Forward4,0.83,0.72,0.71,0.71,0.43,0.8,0.79,0.78
camel-1.4.0.csv,RFE-Random1,0.76,0.62,0.61,0.61,0.23,0.7,0.71,0.71
camel-1.4.0.csv,RFE-Random2,0.79,0.65,0.62,0.63,0.27,0.71,0.74,0.72
camel-1.4.0.csv,RFE-Random3,0.76,0.62,0.62,0.62,0.24,0.7,0.72,0.71
camel-1.4.0.csv,RFE-Random4,0.81,0.67,0.64,0.65,0.31,0.72,0.75,0.73
camel-1.4.0.csv,Backward1,0.82,0.7,0.65,0.67,0.35,0.73,0.76,0.75
camel-1.4.0.csv,Backward2,0.82,0.71,0.69,0.69,0.4,0.79,0.78,0.77
camel-1.4.0.csv,Backward3,0.81,0.69,0.66,0.67,0.35,0.78,0.76,0.75
camel-1.4.0.csv,Backward4,0.82,0.71,0.67,0.68,0.38,0.79,0.77,0.76
camel-1.4.0.csv,Auto-Spearman,0.84,0.74,0.68,0.7,0.41,0.68,0.78,0.77
camel-1.4.0.csv,ATE-FS,0.81,0.69,0.69,0.69,0.38,0.78,0.77,0.76
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.1.0.csv,None,0.92,0.71,0.65,0.67,0.35,0.85,0.77,0.75
activemq-5.1.0.csv,GSMB,0.84,0.58,0.65,0.6,0.22,0.76,0.74,0.73
activemq-5.1.0.csv,IAMB,0.86,0.57,0.59,0.57,0.15,0.75,0.71,0.7
activemq-5.1.0.csv,IAMBnPC,0.83,0.57,0.62,0.58,0.19,0.74,0.72,0.72
activemq-5.1.0.csv,LRH,0.84,0.57,0.62,0.58,0.18,0.75,0.72,0.72
activemq-5.1.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,FBEDk,0.83,0.59,0.66,0.6,0.23,0.76,0.75,0.74
activemq-5.1.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,PCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,HITON_MB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.1.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,KIAMB,0.9,0.64,0.62,0.63,0.26,0.77,0.75,0.73
activemq-5.1.0.csv,TIE_P,0.9,0.62,0.6,0.6,0.21,0.78,0.73,0.71
activemq-5.1.0.csv,Chi-Square1,0.86,0.6,0.65,0.61,0.24,0.77,0.75,0.74
activemq-5.1.0.csv,Chi-Square2,0.86,0.6,0.64,0.61,0.23,0.77,0.75,0.73
activemq-5.1.0.csv,Chi-Square3,0.87,0.6,0.65,0.62,0.25,0.79,0.75,0.74
activemq-5.1.0.csv,Chi-Square4,0.87,0.61,0.65,0.63,0.26,0.78,0.76,0.75
activemq-5.1.0.csv,Mutual-Info1,0.89,0.64,0.64,0.63,0.27,0.81,0.76,0.74
activemq-5.1.0.csv,Mutual-Info2,0.89,0.63,0.64,0.63,0.26,0.82,0.76,0.74
activemq-5.1.0.csv,Mutual-Info3,0.89,0.66,0.67,0.66,0.32,0.82,0.78,0.76
activemq-5.1.0.csv,Mutual-Info4,0.88,0.62,0.63,0.62,0.25,0.81,0.75,0.74
activemq-5.1.0.csv,Anova1,0.89,0.62,0.61,0.61,0.23,0.75,0.74,0.72
activemq-5.1.0.csv,Anova2,0.9,0.64,0.62,0.63,0.26,0.8,0.75,0.73
activemq-5.1.0.csv,Anova3,0.9,0.65,0.63,0.64,0.28,0.79,0.76,0.74
activemq-5.1.0.csv,Anova4,0.89,0.63,0.61,0.62,0.24,0.77,0.74,0.72
activemq-5.1.0.csv,DropCorrelated1,0.92,0.72,0.64,0.67,0.35,0.82,0.77,0.75
activemq-5.1.0.csv,DropCorrelated2,0.9,0.63,0.62,0.63,0.26,0.83,0.75,0.73
activemq-5.1.0.csv,DropCorrelated3,0.91,0.67,0.66,0.66,0.33,0.84,0.78,0.76
activemq-5.1.0.csv,DropCorrelated4,0.92,0.73,0.63,0.66,0.35,0.86,0.77,0.74
activemq-5.1.0.csv,SmartCorrelated1,0.92,0.73,0.62,0.66,0.34,0.83,0.76,0.73
activemq-5.1.0.csv,SmartCorrelated2,0.92,0.7,0.65,0.67,0.35,0.84,0.78,0.75
activemq-5.1.0.csv,SmartCorrelated3,0.92,0.72,0.65,0.67,0.36,0.85,0.77,0.75
activemq-5.1.0.csv,SmartCorrelated4,0.92,0.73,0.65,0.68,0.37,0.86,0.78,0.75
activemq-5.1.0.csv,RFE-Logistic1,0.87,0.58,0.59,0.59,0.17,0.75,0.72,0.71
activemq-5.1.0.csv,RFE-Logistic2,0.88,0.59,0.59,0.58,0.17,0.73,0.72,0.7
activemq-5.1.0.csv,RFE-Logistic3,0.85,0.6,0.65,0.62,0.25,0.79,0.75,0.74
activemq-5.1.0.csv,RFE-Logistic4,0.88,0.61,0.62,0.61,0.23,0.79,0.74,0.73
activemq-5.1.0.csv,Forward1,0.89,0.64,0.68,0.65,0.31,0.82,0.78,0.76
activemq-5.1.0.csv,Forward2,0.9,0.66,0.66,0.66,0.32,0.82,0.78,0.76
activemq-5.1.0.csv,Forward3,0.9,0.67,0.68,0.67,0.34,0.83,0.79,0.77
activemq-5.1.0.csv,Forward4,0.9,0.67,0.69,0.67,0.35,0.81,0.79,0.77
activemq-5.1.0.csv,RFE-Random1,0.91,0.63,0.57,0.59,0.19,0.61,0.72,0.7
activemq-5.1.0.csv,RFE-Random2,0.85,0.57,0.6,0.58,0.17,0.75,0.72,0.71
activemq-5.1.0.csv,RFE-Random3,0.89,0.63,0.6,0.61,0.23,0.78,0.74,0.72
activemq-5.1.0.csv,RFE-Random4,0.9,0.62,0.6,0.6,0.21,0.73,0.73,0.71
activemq-5.1.0.csv,Backward1,0.9,0.67,0.68,0.67,0.34,0.8,0.79,0.77
activemq-5.1.0.csv,Backward2,0.9,0.68,0.69,0.68,0.37,0.81,0.8,0.78
activemq-5.1.0.csv,Backward3,0.91,0.7,0.68,0.69,0.38,0.81,0.8,0.77
activemq-5.1.0.csv,Backward4,0.92,0.72,0.69,0.7,0.4,0.8,0.8,0.78
activemq-5.1.0.csv,Auto-Spearman,0.92,0.74,0.63,0.66,0.35,0.63,0.76,0.74
activemq-5.1.0.csv,ATE-FS,0.92,0.72,0.69,0.7,0.4,0.79,0.8,0.78
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
jruby-1.7.0.preview1.csv,None,0.93,0.67,0.69,0.68,0.36,0.88,0.8,0.78
jruby-1.7.0.preview1.csv,GSMB,0.84,0.56,0.66,0.57,0.2,0.73,0.75,0.74
jruby-1.7.0.preview1.csv,IAMB,0.77,0.55,0.69,0.54,0.2,0.75,0.73,0.73
jruby-1.7.0.preview1.csv,IAMBnPC,0.84,0.55,0.62,0.56,0.15,0.71,0.72,0.71
jruby-1.7.0.preview1.csv,LRH,0.77,0.55,0.69,0.54,0.2,0.75,0.73,0.73
jruby-1.7.0.preview1.csv,BAMB,0.83,0.56,0.66,0.56,0.19,0.74,0.74,0.73
jruby-1.7.0.preview1.csv,FBEDk,0.79,0.55,0.67,0.55,0.19,0.75,0.73,0.73
jruby-1.7.0.preview1.csv,MMMB,0.78,0.55,0.68,0.54,0.19,0.75,0.73,0.72
jruby-1.7.0.preview1.csv,PCMB,0.92,0.51,0.5,0.5,0.01,0.6,0.66,0.65
jruby-1.7.0.preview1.csv,HITON_MB,0.82,0.55,0.63,0.55,0.16,0.73,0.72,0.72
jruby-1.7.0.preview1.csv,MBOR,0.85,0.54,0.59,0.54,0.12,0.73,0.7,0.7
jruby-1.7.0.preview1.csv,IPCMB,0.75,0.54,0.63,0.52,0.14,0.68,0.69,0.69
jruby-1.7.0.preview1.csv,STMB,0.77,0.55,0.69,0.54,0.2,0.75,0.73,0.73
jruby-1.7.0.preview1.csv,KIAMB,0.82,0.55,0.64,0.56,0.17,0.73,0.73,0.72
jruby-1.7.0.preview1.csv,TIE_P,0.72,0.55,0.68,0.52,0.18,0.73,0.7,0.7
jruby-1.7.0.preview1.csv,Chi-Square1,0.89,0.62,0.74,0.65,0.33,0.85,0.81,0.8
jruby-1.7.0.preview1.csv,Chi-Square2,0.9,0.63,0.75,0.67,0.37,0.88,0.83,0.82
jruby-1.7.0.preview1.csv,Chi-Square3,0.89,0.61,0.72,0.64,0.31,0.87,0.8,0.79
jruby-1.7.0.preview1.csv,Chi-Square4,0.88,0.6,0.71,0.63,0.29,0.87,0.79,0.78
jruby-1.7.0.preview1.csv,Mutual-Info1,0.9,0.59,0.65,0.61,0.23,0.8,0.76,0.74
jruby-1.7.0.preview1.csv,Mutual-Info2,0.89,0.59,0.67,0.61,0.25,0.84,0.77,0.76
jruby-1.7.0.preview1.csv,Mutual-Info3,0.85,0.57,0.67,0.59,0.22,0.83,0.75,0.75
jruby-1.7.0.preview1.csv,Mutual-Info4,0.89,0.6,0.67,0.62,0.26,0.84,0.77,0.76
jruby-1.7.0.preview1.csv,Anova1,0.92,0.62,0.66,0.64,0.28,0.81,0.77,0.75
jruby-1.7.0.preview1.csv,Anova2,0.93,0.65,0.64,0.64,0.29,0.83,0.77,0.74
jruby-1.7.0.preview1.csv,Anova3,0.93,0.62,0.62,0.62,0.24,0.84,0.75,0.73
jruby-1.7.0.preview1.csv,Anova4,0.93,0.65,0.64,0.64,0.28,0.86,0.77,0.74
jruby-1.7.0.preview1.csv,DropCorrelated1,0.93,0.67,0.63,0.64,0.29,0.86,0.76,0.73
jruby-1.7.0.preview1.csv,DropCorrelated2,0.93,0.65,0.61,0.62,0.25,0.86,0.75,0.73
jruby-1.7.0.preview1.csv,DropCorrelated3,0.93,0.65,0.61,0.62,0.25,0.86,0.75,0.72
jruby-1.7.0.preview1.csv,DropCorrelated4,0.93,0.68,0.64,0.65,0.31,0.87,0.77,0.74
jruby-1.7.0.preview1.csv,SmartCorrelated1,0.93,0.66,0.63,0.63,0.28,0.87,0.76,0.73
jruby-1.7.0.preview1.csv,SmartCorrelated2,0.93,0.63,0.62,0.62,0.25,0.85,0.75,0.73
jruby-1.7.0.preview1.csv,SmartCorrelated3,0.94,0.67,0.65,0.65,0.32,0.87,0.77,0.75
jruby-1.7.0.preview1.csv,SmartCorrelated4,0.93,0.66,0.66,0.65,0.31,0.84,0.78,0.75
jruby-1.7.0.preview1.csv,RFE-Logistic1,0.88,0.59,0.67,0.61,0.25,0.74,0.77,0.76
jruby-1.7.0.preview1.csv,RFE-Logistic2,0.91,0.61,0.64,0.62,0.24,0.75,0.76,0.74
jruby-1.7.0.preview1.csv,RFE-Logistic3,0.91,0.62,0.7,0.65,0.31,0.85,0.79,0.78
jruby-1.7.0.preview1.csv,RFE-Logistic4,0.91,0.63,0.69,0.65,0.31,0.87,0.79,0.77
jruby-1.7.0.preview1.csv,Forward1,0.84,0.59,0.76,0.61,0.31,0.85,0.8,0.8
jruby-1.7.0.preview1.csv,Forward2,0.86,0.6,0.76,0.63,0.32,0.87,0.81,0.81
jruby-1.7.0.preview1.csv,Forward3,0.88,0.6,0.71,0.62,0.29,0.83,0.79,0.78
jruby-1.7.0.preview1.csv,Forward4,0.88,0.59,0.68,0.61,0.25,0.87,0.77,0.76
jruby-1.7.0.preview1.csv,RFE-Random1,0.92,0.63,0.66,0.64,0.29,0.79,0.78,0.76
jruby-1.7.0.preview1.csv,RFE-Random2,0.9,0.62,0.7,0.64,0.31,0.8,0.79,0.78
jruby-1.7.0.preview1.csv,RFE-Random3,0.89,0.6,0.69,0.62,0.27,0.82,0.78,0.77
jruby-1.7.0.preview1.csv,RFE-Random4,0.91,0.6,0.63,0.61,0.23,0.82,0.76,0.74
jruby-1.7.0.preview1.csv,Backward1,0.91,0.59,0.61,0.6,0.2,0.79,0.74,0.72
jruby-1.7.0.preview1.csv,Backward2,0.91,0.58,0.57,0.57,0.14,0.81,0.71,0.69
jruby-1.7.0.preview1.csv,Backward3,0.92,0.61,0.61,0.61,0.22,0.8,0.74,0.72
jruby-1.7.0.preview1.csv,Backward4,0.91,0.6,0.61,0.6,0.21,0.82,0.74,0.72
jruby-1.7.0.preview1.csv,Auto-Spearman,0.94,0.67,0.64,0.65,0.31,0.64,0.77,0.74
jruby-1.7.0.preview1.csv,ATE-FS,0.93,0.64,0.62,0.63,0.26,0.8,0.75,0.73
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
wicket-1.3.0-incubating-beta-1.csv,None,0.93,0.69,0.7,0.69,0.38,0.87,0.81,0.78
wicket-1.3.0-incubating-beta-1.csv,GSMB,0.92,0.65,0.64,0.65,0.29,0.82,0.77,0.75
wicket-1.3.0-incubating-beta-1.csv,IAMB,0.93,0.68,0.69,0.68,0.36,0.83,0.8,0.78
wicket-1.3.0-incubating-beta-1.csv,IAMBnPC,0.92,0.65,0.68,0.66,0.33,0.84,0.79,0.77
wicket-1.3.0-incubating-beta-1.csv,LRH,0.92,0.66,0.65,0.65,0.31,0.83,0.77,0.75
wicket-1.3.0-incubating-beta-1.csv,BAMB,0.91,0.65,0.69,0.66,0.33,0.84,0.79,0.77
wicket-1.3.0-incubating-beta-1.csv,FBEDk,0.91,0.63,0.67,0.64,0.29,0.84,0.78,0.76
wicket-1.3.0-incubating-beta-1.csv,MMMB,0.93,0.71,0.68,0.69,0.39,0.84,0.8,0.77
wicket-1.3.0-incubating-beta-1.csv,PCMB,0.78,0.53,0.59,0.52,0.11,0.7,0.68,0.68
wicket-1.3.0-incubating-beta-1.csv,HITON_MB,0.93,0.71,0.68,0.69,0.39,0.83,0.8,0.77
wicket-1.3.0-incubating-beta-1.csv,MBOR,0.93,0.69,0.67,0.68,0.36,0.84,0.79,0.77
wicket-1.3.0-incubating-beta-1.csv,IPCMB,0.81,0.51,0.53,0.51,0.04,0.63,0.65,0.65
wicket-1.3.0-incubating-beta-1.csv,STMB,0.91,0.63,0.66,0.64,0.28,0.84,0.77,0.76
wicket-1.3.0-incubating-beta-1.csv,KIAMB,0.92,0.67,0.65,0.66,0.32,0.83,0.77,0.75
wicket-1.3.0-incubating-beta-1.csv,TIE_P,0.92,0.65,0.65,0.65,0.29,0.84,0.77,0.75
wicket-1.3.0-incubating-beta-1.csv,Chi-Square1,0.85,0.59,0.7,0.61,0.27,0.82,0.77,0.77
wicket-1.3.0-incubating-beta-1.csv,Chi-Square2,0.88,0.59,0.63,0.6,0.22,0.78,0.75,0.73
wicket-1.3.0-incubating-beta-1.csv,Chi-Square3,0.88,0.61,0.64,0.61,0.24,0.8,0.75,0.74
wicket-1.3.0-incubating-beta-1.csv,Chi-Square4,0.89,0.64,0.69,0.65,0.32,0.85,0.79,0.77
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info1,0.93,0.7,0.73,0.71,0.43,0.86,0.82,0.81
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info2,0.93,0.7,0.71,0.7,0.41,0.88,0.81,0.79
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info3,0.92,0.68,0.75,0.7,0.42,0.9,0.83,0.82
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info4,0.92,0.7,0.75,0.71,0.44,0.9,0.83,0.82
wicket-1.3.0-incubating-beta-1.csv,Anova1,0.95,0.8,0.71,0.74,0.5,0.85,0.82,0.79
wicket-1.3.0-incubating-beta-1.csv,Anova2,0.93,0.72,0.73,0.73,0.46,0.89,0.83,0.81
wicket-1.3.0-incubating-beta-1.csv,Anova3,0.93,0.71,0.68,0.69,0.39,0.88,0.8,0.77
wicket-1.3.0-incubating-beta-1.csv,Anova4,0.93,0.68,0.67,0.68,0.35,0.86,0.79,0.77
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated1,0.93,0.7,0.67,0.68,0.36,0.86,0.79,0.77
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated2,0.93,0.66,0.62,0.63,0.28,0.86,0.75,0.73
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated3,0.94,0.7,0.62,0.65,0.31,0.86,0.76,0.73
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated4,0.92,0.67,0.69,0.67,0.36,0.89,0.8,0.78
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated1,0.93,0.68,0.66,0.67,0.34,0.86,0.78,0.76
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated2,0.93,0.7,0.69,0.69,0.39,0.91,0.8,0.78
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated3,0.93,0.72,0.71,0.71,0.42,0.9,0.82,0.79
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated4,0.94,0.75,0.68,0.7,0.41,0.89,0.8,0.77
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic1,0.89,0.59,0.64,0.61,0.23,0.77,0.75,0.74
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic2,0.89,0.59,0.62,0.6,0.2,0.8,0.74,0.72
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic3,0.9,0.59,0.6,0.6,0.19,0.81,0.73,0.72
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic4,0.91,0.61,0.62,0.61,0.23,0.8,0.75,0.73
wicket-1.3.0-incubating-beta-1.csv,Forward1,0.93,0.71,0.74,0.72,0.44,0.89,0.83,0.81
wicket-1.3.0-incubating-beta-1.csv,Forward2,0.93,0.71,0.71,0.71,0.42,0.9,0.82,0.79
wicket-1.3.0-incubating-beta-1.csv,Forward3,0.93,0.71,0.77,0.73,0.47,0.91,0.85,0.83
wicket-1.3.0-incubating-beta-1.csv,Forward4,0.93,0.73,0.74,0.73,0.46,0.91,0.83,0.81
wicket-1.3.0-incubating-beta-1.csv,RFE-Random1,0.9,0.58,0.6,0.59,0.18,0.76,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,RFE-Random2,0.9,0.59,0.61,0.59,0.19,0.78,0.73,0.72
wicket-1.3.0-incubating-beta-1.csv,RFE-Random3,0.91,0.62,0.59,0.59,0.2,0.8,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,RFE-Random4,0.91,0.65,0.63,0.63,0.27,0.82,0.76,0.74
wicket-1.3.0-incubating-beta-1.csv,Backward1,0.93,0.72,0.76,0.74,0.48,0.89,0.85,0.83
wicket-1.3.0-incubating-beta-1.csv,Backward2,0.93,0.71,0.77,0.73,0.47,0.89,0.85,0.83
wicket-1.3.0-incubating-beta-1.csv,Backward3,0.93,0.71,0.74,0.72,0.45,0.88,0.83,0.81
wicket-1.3.0-incubating-beta-1.csv,Backward4,0.93,0.71,0.71,0.7,0.41,0.9,0.81,0.79
wicket-1.3.0-incubating-beta-1.csv,Auto-Spearman,0.94,0.73,0.63,0.65,0.33,0.63,0.76,0.74
wicket-1.3.0-incubating-beta-1.csv,ATE-FS,0.93,0.7,0.72,0.71,0.42,0.88,0.82,0.8
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hbase-0.95.2.csv,None,0.78,0.71,0.69,0.7,0.41,0.78,0.77,0.76
hbase-0.95.2.csv,GSMB,0.74,0.67,0.68,0.68,0.35,0.74,0.74,0.74
hbase-0.95.2.csv,IAMB,0.72,0.64,0.65,0.64,0.29,0.72,0.71,0.71
hbase-0.95.2.csv,IAMBnPC,0.74,0.67,0.68,0.67,0.35,0.74,0.74,0.73
hbase-0.95.2.csv,LRH,0.75,0.68,0.69,0.69,0.37,0.74,0.75,0.75
hbase-0.95.2.csv,BAMB,0.72,0.65,0.65,0.65,0.29,0.73,0.72,0.71
hbase-0.95.2.csv,FBEDk,0.73,0.66,0.66,0.66,0.32,0.72,0.72,0.72
hbase-0.95.2.csv,MMMB,0.75,0.68,0.69,0.68,0.36,0.74,0.74,0.74
hbase-0.95.2.csv,PCMB,0.76,0.69,0.65,0.66,0.34,0.71,0.75,0.74
hbase-0.95.2.csv,HITON_MB,0.73,0.66,0.67,0.67,0.34,0.74,0.73,0.73
hbase-0.95.2.csv,MBOR,0.75,0.68,0.67,0.67,0.35,0.73,0.75,0.74
hbase-0.95.2.csv,IPCMB,--,--,--,--,--,--,--,
hbase-0.95.2.csv,STMB,0.74,0.67,0.68,0.67,0.34,0.74,0.73,0.73
hbase-0.95.2.csv,KIAMB,0.75,0.68,0.68,0.68,0.36,0.74,0.75,0.74
hbase-0.95.2.csv,TIE_P,0.75,0.68,0.66,0.67,0.34,0.74,0.75,0.74
hbase-0.95.2.csv,Chi-Square1,0.67,0.59,0.6,0.6,0.2,0.67,0.66,0.66
hbase-0.95.2.csv,Chi-Square2,0.69,0.62,0.63,0.62,0.24,0.71,0.69,0.68
hbase-0.95.2.csv,Chi-Square3,0.7,0.65,0.67,0.65,0.32,0.74,0.7,0.7
hbase-0.95.2.csv,Chi-Square4,0.71,0.64,0.65,0.64,0.29,0.74,0.7,0.7
hbase-0.95.2.csv,Mutual-Info1,0.74,0.67,0.67,0.67,0.34,0.72,0.74,0.73
hbase-0.95.2.csv,Mutual-Info2,0.75,0.67,0.66,0.67,0.33,0.73,0.74,0.74
hbase-0.95.2.csv,Mutual-Info3,0.75,0.68,0.66,0.67,0.34,0.73,0.75,0.74
hbase-0.95.2.csv,Mutual-Info4,0.76,0.68,0.66,0.67,0.34,0.73,0.75,0.74
hbase-0.95.2.csv,Anova1,0.77,0.7,0.66,0.67,0.36,0.72,0.76,0.75
hbase-0.95.2.csv,Anova2,0.77,0.71,0.67,0.68,0.38,0.74,0.76,0.75
hbase-0.95.2.csv,Anova3,0.78,0.72,0.69,0.7,0.41,0.77,0.77,0.77
