dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
hive-0.12.0.csv,DropCorrelated4,0.74,0.58,0.73,0.57,0.27,0.73,0.73,0.73
hive-0.12.0.csv,SmartCorrelated1,0.73,0.58,0.72,0.56,0.26,0.72,0.72,0.72
hive-0.12.0.csv,SmartCorrelated2,0.76,0.58,0.7,0.58,0.25,0.7,0.74,0.73
hive-0.12.0.csv,SmartCorrelated3,0.18,0.54,0.54,0.17,0.08,0.54,0.17,0.29
hive-0.12.0.csv,SmartCorrelated4,0.77,0.58,0.71,0.59,0.27,0.71,0.74,0.74
hive-0.12.0.csv,RFE-Logistic1,0.59,0.41,0.52,0.37,0.02,0.52,0.47,0.52
hive-0.12.0.csv,RFE-Logistic2,0.11,0.41,0.51,0.11,-0.01,0.51,0.07,0.24
hive-0.12.0.csv,RFE-Logistic3,0.59,0.51,0.54,0.44,0.04,0.54,0.56,0.57
hive-0.12.0.csv,RFE-Logistic4,0.61,0.52,0.56,0.46,0.07,0.56,0.59,0.59
hive-0.12.0.csv,Forward1,0.77,0.58,0.72,0.58,0.27,0.72,0.74,0.74
hive-0.12.0.csv,Forward2,0.75,0.59,0.75,0.59,0.3,0.75,0.75,0.75
hive-0.12.0.csv,RFE-Random1,0.35,0.5,0.49,0.25,-0.01,0.49,0.29,0.37
hive-0.12.0.csv,RFE-Random2,0.11,0.52,0.51,0.11,0.03,0.51,0.06,0.23
hive-0.12.0.csv,RFE-Random3,0.76,0.56,0.65,0.56,0.19,0.65,0.71,0.71
hive-0.12.0.csv,RFE-Random4,0.76,0.56,0.65,0.56,0.19,0.65,0.71,0.71
hive-0.12.0.csv,Forward3,0.75,0.59,0.75,0.59,0.3,0.75,0.75,0.75
hive-0.12.0.csv,Forward4,0.74,0.59,0.76,0.58,0.31,0.76,0.75,0.74
hive-0.12.0.csv,Backward1,0.75,0.59,0.74,0.58,0.29,0.74,0.75,0.74
hive-0.12.0.csv,Backward2,0.76,0.6,0.76,0.6,0.31,0.76,0.76,0.76
hive-0.12.0.csv,Backward3,0.21,0.54,0.56,0.2,0.09,0.56,0.21,0.32
hive-0.12.0.csv,Backward4,0.76,0.6,0.77,0.6,0.33,0.77,0.76,0.76
hive-0.12.0.csv,Auto-Spearman,0.73,0.58,0.74,0.57,0.28,0.74,0.73,0.73
hive-0.12.0.csv,ATE-FS,0.76,0.58,0.72,0.58,0.27,0.83,0.74,0.74
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-2.10.0.csv,None,0.84,0.55,0.75,0.55,0.22,0.75,0.79,0.79
camel-2.10.0.csv,GSMB,0.72,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,IAMB,0.72,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,IAMBnPC,0.72,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,LRH,0.72,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,BAMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,FBEDk,0.72,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,MMMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,PCMB,0.71,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,HITON_MB,--,--,--,--,--,--,--,
camel-2.10.0.csv,MBOR,--,--,--,--,--,--,--,
camel-2.10.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,STMB,--,--,--,--,--,--,--,
camel-2.10.0.csv,KIAMB,0.72,0.53,0.7,0.48,0.15,0.7,0.71,0.71
camel-2.10.0.csv,TIE_P,0.72,0.53,0.71,0.48,0.15,0.71,0.71,0.71
camel-2.10.0.csv,Chi-Square1,0.03,0.01,0.5,0.03,-0.02,0.5,0,0.21
camel-2.10.0.csv,Chi-Square2,0.85,0.55,0.74,0.56,0.23,0.74,0.8,0.79
camel-2.10.0.csv,Chi-Square3,0.87,0.56,0.76,0.57,0.25,0.76,0.81,0.8
camel-2.10.0.csv,Chi-Square4,0.86,0.56,0.77,0.57,0.25,0.77,0.81,0.81
camel-2.10.0.csv,Mutual-Info1,0.82,0.54,0.74,0.54,0.2,0.74,0.78,0.78
camel-2.10.0.csv,Mutual-Info2,0.81,0.54,0.74,0.53,0.2,0.74,0.78,0.77
camel-2.10.0.csv,Mutual-Info3,0.85,0.56,0.77,0.56,0.24,0.77,0.81,0.8
camel-2.10.0.csv,Mutual-Info4,0.86,0.56,0.76,0.57,0.25,0.76,0.81,0.81
camel-2.10.0.csv,Anova1,0.04,0.51,0.51,0.04,0.02,0.51,0.03,0.22
camel-2.10.0.csv,Anova2,0.87,0.56,0.76,0.58,0.26,0.76,0.81,0.81
camel-2.10.0.csv,Anova3,0.9,0.57,0.73,0.6,0.26,0.73,0.81,0.8
camel-2.10.0.csv,Anova4,0.87,0.56,0.77,0.58,0.26,0.77,0.82,0.81
camel-2.10.0.csv,DropCorrelated1,0.05,0.51,0.51,0.05,0.02,0.51,0.03,0.22
camel-2.10.0.csv,DropCorrelated2,0.8,0.54,0.75,0.52,0.2,0.75,0.77,0.77
camel-2.10.0.csv,DropCorrelated3,0.82,0.55,0.76,0.54,0.22,0.76,0.79,0.79
camel-2.10.0.csv,DropCorrelated4,0.84,0.56,0.77,0.56,0.25,0.77,0.81,0.81
camel-2.10.0.csv,SmartCorrelated1,0.03,0.46,0.5,0.03,0.01,0.5,0.01,0.21
camel-2.10.0.csv,SmartCorrelated2,0.05,0.51,0.51,0.05,0.03,0.51,0.04,0.23
camel-2.10.0.csv,SmartCorrelated3,0.83,0.55,0.77,0.55,0.23,0.77,0.8,0.8
camel-2.10.0.csv,SmartCorrelated4,0.82,0.55,0.76,0.54,0.22,0.76,0.79,0.79
camel-2.10.0.csv,RFE-Logistic1,0.05,0.51,0.51,0.05,0.02,0.51,0.04,0.22
camel-2.10.0.csv,RFE-Logistic2,0.82,0.54,0.74,0.54,0.21,0.74,0.78,0.78
camel-2.10.0.csv,RFE-Logistic3,0.84,0.55,0.75,0.55,0.23,0.75,0.8,0.79
camel-2.10.0.csv,RFE-Logistic4,0.84,0.55,0.76,0.55,0.23,0.76,0.8,0.8
camel-2.10.0.csv,Forward1,0.87,0.56,0.77,0.58,0.26,0.77,0.82,0.82
camel-2.10.0.csv,Forward2,0.86,0.56,0.77,0.57,0.26,0.77,0.82,0.81
camel-2.10.0.csv,RFE-Random1,0.93,0.52,0.54,0.53,0.06,0.54,0.69,0.67
camel-2.10.0.csv,RFE-Random2,0.87,0.56,0.75,0.57,0.24,0.75,0.81,0.8
camel-2.10.0.csv,RFE-Random3,0.87,0.52,0.56,0.51,0.06,0.56,0.68,0.68
camel-2.10.0.csv,RFE-Random4,0.86,0.56,0.76,0.57,0.25,0.76,0.81,0.81
camel-2.10.0.csv,Forward3,0.85,0.56,0.78,0.57,0.26,0.78,0.82,0.81
camel-2.10.0.csv,Forward4,0.83,0.55,0.78,0.55,0.25,0.78,0.81,0.81
camel-2.10.0.csv,Backward1,0.86,0.56,0.78,0.57,0.26,0.78,0.82,0.82
camel-2.10.0.csv,Backward2,0.86,0.56,0.78,0.57,0.26,0.78,0.82,0.82
camel-2.10.0.csv,Backward3,0.86,0.56,0.78,0.57,0.26,0.78,0.82,0.82
camel-2.10.0.csv,Backward4,0.85,0.56,0.79,0.57,0.26,0.79,0.82,0.82
camel-2.10.0.csv,Auto-Spearman,0.83,0.55,0.76,0.55,0.23,0.76,0.8,0.79
camel-2.10.0.csv,ATE-FS,0.83,0.55,0.77,0.55,0.24,0.85,0.8,0.8
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.2.1.6.csv,None,0.77,0.75,0.77,0.75,0.52,0.77,0.77,0.77
derby-10.2.1.6.csv,GSMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,IAMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,IAMBnPC,0.8,0.78,0.77,0.78,0.56,0.77,0.82,0.81
derby-10.2.1.6.csv,LRH,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,BAMB,0.8,0.78,0.77,0.78,0.56,0.77,0.82,0.81
derby-10.2.1.6.csv,FBEDk,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,MMMB,0.81,0.78,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,PCMB,0.8,0.78,0.76,0.77,0.54,0.76,0.81,0.81
derby-10.2.1.6.csv,HITON_MB,0.81,0.78,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,MBOR,0.8,0.78,0.77,0.78,0.56,0.77,0.82,0.81
derby-10.2.1.6.csv,IPCMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,STMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,KIAMB,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,TIE_P,0.81,0.79,0.77,0.78,0.56,0.77,0.82,0.82
derby-10.2.1.6.csv,Chi-Square1,0.7,0.68,0.68,0.67,0.36,0.68,0.7,0.7
derby-10.2.1.6.csv,Chi-Square2,0.76,0.73,0.72,0.72,0.45,0.72,0.77,0.77
derby-10.2.1.6.csv,Chi-Square3,0.35,0.43,0.51,0.29,0.03,0.51,0.07,0.23
derby-10.2.1.6.csv,Chi-Square4,0.77,0.74,0.73,0.74,0.48,0.73,0.78,0.78
derby-10.2.1.6.csv,Mutual-Info1,0.81,0.79,0.79,0.79,0.58,0.79,0.83,0.82
derby-10.2.1.6.csv,Mutual-Info2,0.82,0.8,0.79,0.79,0.58,0.79,0.83,0.82
derby-10.2.1.6.csv,Mutual-Info3,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.82
derby-10.2.1.6.csv,Mutual-Info4,0.81,0.79,0.8,0.79,0.59,0.8,0.82,0.82
derby-10.2.1.6.csv,Anova1,0.81,0.79,0.79,0.79,0.58,0.79,0.83,0.82
derby-10.2.1.6.csv,Anova2,0.82,0.8,0.79,0.79,0.59,0.79,0.83,0.83
derby-10.2.1.6.csv,Anova3,0.81,0.79,0.8,0.79,0.59,0.8,0.82,0.82
derby-10.2.1.6.csv,Anova4,0.81,0.79,0.8,0.79,0.59,0.8,0.82,0.82
derby-10.2.1.6.csv,DropCorrelated1,0.81,0.78,0.79,0.79,0.57,0.79,0.82,0.81
derby-10.2.1.6.csv,DropCorrelated2,0.81,0.78,0.79,0.78,0.57,0.79,0.82,0.81
derby-10.2.1.6.csv,DropCorrelated3,0.34,0.39,0.5,0.26,0,0.5,0.01,0.21
derby-10.2.1.6.csv,DropCorrelated4,0.34,0.17,0.5,0.25,0,0.5,0,0.21
derby-10.2.1.6.csv,SmartCorrelated1,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.82
derby-10.2.1.6.csv,SmartCorrelated2,0.81,0.78,0.79,0.79,0.57,0.79,0.82,0.81
derby-10.2.1.6.csv,SmartCorrelated3,0.8,0.78,0.78,0.78,0.56,0.78,0.81,0.81
derby-10.2.1.6.csv,SmartCorrelated4,0.81,0.78,0.79,0.79,0.57,0.79,0.81,0.81
derby-10.2.1.6.csv,RFE-Logistic1,0.52,0.51,0.51,0.5,0.02,0.51,0.53,0.53
derby-10.2.1.6.csv,RFE-Logistic2,0.66,0.6,0.59,0.59,0.19,0.59,0.68,0.68
derby-10.2.1.6.csv,RFE-Logistic3,0.64,0.6,0.6,0.59,0.19,0.6,0.65,0.66
derby-10.2.1.6.csv,RFE-Logistic4,0.67,0.65,0.65,0.65,0.3,0.65,0.68,0.68
derby-10.2.1.6.csv,Forward1,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.81
derby-10.2.1.6.csv,Forward2,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.82
derby-10.2.1.6.csv,RFE-Random1,0.56,0.62,0.62,0.56,0.24,0.62,0.52,0.52
derby-10.2.1.6.csv,RFE-Random2,0.73,0.7,0.7,0.7,0.4,0.7,0.74,0.74
derby-10.2.1.6.csv,RFE-Random3,0.6,0.57,0.57,0.57,0.14,0.57,0.61,0.61
derby-10.2.1.6.csv,RFE-Random4,0.72,0.69,0.7,0.69,0.39,0.7,0.73,0.73
derby-10.2.1.6.csv,Forward3,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.82
derby-10.2.1.6.csv,Forward4,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.82
derby-10.2.1.6.csv,Backward1,0.82,0.8,0.8,0.79,0.59,0.8,0.83,0.82
derby-10.2.1.6.csv,Backward2,0.81,0.79,0.79,0.79,0.58,0.79,0.82,0.82
derby-10.2.1.6.csv,Backward3,0.82,0.8,0.79,0.79,0.59,0.79,0.83,0.82
derby-10.2.1.6.csv,Backward4,0.79,0.77,0.79,0.77,0.55,0.79,0.79,0.79
derby-10.2.1.6.csv,Auto-Spearman,0.76,0.73,0.75,0.74,0.48,0.75,0.76,0.76
derby-10.2.1.6.csv,ATE-FS,0.81,0.79,0.79,0.79,0.59,0.85,0.82,0.82
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hbase-0.95.0.csv,None,0.71,0.64,0.69,0.65,0.33,0.69,0.7,0.7
hbase-0.95.0.csv,GSMB,0.59,0.56,0.59,0.54,0.15,0.59,0.59,0.59
hbase-0.95.0.csv,IAMB,0.59,0.57,0.59,0.54,0.15,0.59,0.59,0.59
hbase-0.95.0.csv,IAMBnPC,0.59,0.56,0.58,0.54,0.14,0.58,0.59,0.59
hbase-0.95.0.csv,LRH,0.59,0.56,0.59,0.54,0.15,0.59,0.59,0.59
hbase-0.95.0.csv,BAMB,0.6,0.56,0.58,0.54,0.14,0.58,0.6,0.6
hbase-0.95.0.csv,FBEDk,0.6,0.56,0.59,0.55,0.15,0.59,0.6,0.6
hbase-0.95.0.csv,MMMB,0.59,0.57,0.59,0.54,0.15,0.59,0.59,0.59
hbase-0.95.0.csv,PCMB,--,--,--,--,--,--,--,
hbase-0.95.0.csv,HITON_MB,0.6,0.56,0.58,0.54,0.14,0.58,0.59,0.59
hbase-0.95.0.csv,MBOR,0.53,0.55,0.57,0.5,0.12,0.57,0.53,0.53
hbase-0.95.0.csv,IPCMB,--,--,--,--,--,--,--,
hbase-0.95.0.csv,STMB,0.6,0.56,0.58,0.54,0.14,0.58,0.6,0.6
hbase-0.95.0.csv,KIAMB,0.58,0.56,0.58,0.54,0.14,0.58,0.58,0.58
hbase-0.95.0.csv,TIE_P,0.63,0.56,0.58,0.56,0.15,0.58,0.62,0.63
hbase-0.95.0.csv,Chi-Square1,0.76,0.65,0.61,0.61,0.25,0.61,0.72,0.71
hbase-0.95.0.csv,Chi-Square2,0.26,0.58,0.52,0.24,0.07,0.52,0.09,0.25
hbase-0.95.0.csv,Chi-Square3,0.76,0.65,0.61,0.62,0.26,0.61,0.72,0.71
hbase-0.95.0.csv,Chi-Square4,0.23,0.11,0.5,0.19,0,0.5,0,0.21
hbase-0.95.0.csv,Mutual-Info1,0.73,0.64,0.67,0.65,0.31,0.67,0.72,0.72
hbase-0.95.0.csv,Mutual-Info2,0.75,0.66,0.68,0.66,0.33,0.68,0.74,0.73
hbase-0.95.0.csv,Mutual-Info3,0.72,0.64,0.66,0.64,0.3,0.66,0.71,0.71
hbase-0.95.0.csv,Mutual-Info4,0.72,0.64,0.66,0.65,0.3,0.66,0.71,0.71
hbase-0.95.0.csv,Anova1,0.77,0.67,0.67,0.67,0.34,0.67,0.75,0.74
hbase-0.95.0.csv,Anova2,0.73,0.64,0.67,0.65,0.32,0.67,0.72,0.72
hbase-0.95.0.csv,Anova3,0.69,0.63,0.67,0.63,0.3,0.67,0.69,0.69
hbase-0.95.0.csv,Anova4,0.73,0.65,0.67,0.65,0.32,0.67,0.72,0.72
hbase-0.95.0.csv,DropCorrelated1,0.72,0.65,0.69,0.65,0.33,0.69,0.71,0.71
hbase-0.95.0.csv,DropCorrelated2,0.68,0.62,0.66,0.62,0.28,0.66,0.68,0.68
hbase-0.95.0.csv,DropCorrelated3,0.67,0.61,0.65,0.61,0.26,0.65,0.67,0.67
hbase-0.95.0.csv,DropCorrelated4,0.72,0.66,0.7,0.66,0.36,0.7,0.72,0.72
hbase-0.95.0.csv,SmartCorrelated1,0.7,0.63,0.67,0.64,0.3,0.67,0.69,0.69
hbase-0.95.0.csv,SmartCorrelated2,0.73,0.66,0.7,0.67,0.35,0.7,0.72,0.72
hbase-0.95.0.csv,SmartCorrelated3,0.66,0.62,0.66,0.61,0.27,0.66,0.66,0.66
hbase-0.95.0.csv,SmartCorrelated4,0.71,0.65,0.69,0.65,0.34,0.69,0.71,0.71
hbase-0.95.0.csv,RFE-Logistic1,0.23,0.22,0.5,0.19,0.01,0.5,0.01,0.21
hbase-0.95.0.csv,RFE-Logistic2,0.23,0.11,0.5,0.19,0,0.5,0,0.21
hbase-0.95.0.csv,RFE-Logistic3,0.34,0.53,0.52,0.32,0.04,0.52,0.25,0.33
hbase-0.95.0.csv,RFE-Logistic4,0.23,0.22,0.5,0.19,0.01,0.5,0.01,0.21
hbase-0.95.0.csv,Forward1,0.75,0.66,0.66,0.66,0.32,0.66,0.73,0.73
hbase-0.95.0.csv,Forward2,0.75,0.66,0.66,0.66,0.32,0.66,0.74,0.73
hbase-0.95.0.csv,RFE-Random1,0.52,0.57,0.59,0.5,0.16,0.59,0.51,0.52
hbase-0.95.0.csv,RFE-Random2,0.7,0.56,0.55,0.55,0.11,0.55,0.66,0.66
hbase-0.95.0.csv,RFE-Random3,0.69,0.61,0.64,0.61,0.24,0.64,0.68,0.68
hbase-0.95.0.csv,RFE-Random4,0.7,0.62,0.65,0.63,0.27,0.65,0.7,0.7
hbase-0.95.0.csv,Forward3,0.76,0.66,0.67,0.66,0.33,0.67,0.74,0.73
hbase-0.95.0.csv,Forward4,0.73,0.65,0.67,0.65,0.31,0.67,0.72,0.72
hbase-0.95.0.csv,Backward1,0.7,0.63,0.67,0.64,0.31,0.67,0.69,0.69
hbase-0.95.0.csv,Backward2,0.74,0.65,0.67,0.66,0.32,0.67,0.73,0.73
hbase-0.95.0.csv,Backward3,0.74,0.66,0.67,0.66,0.33,0.67,0.73,0.73
hbase-0.95.0.csv,Backward4,0.74,0.65,0.67,0.66,0.32,0.67,0.73,0.73
hbase-0.95.0.csv,Auto-Spearman,0.71,0.65,0.69,0.65,0.34,0.69,0.71,0.71
hbase-0.95.0.csv,ATE-FS,0.43,0.62,0.62,0.43,0.24,0.75,0.38,0.42
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hive-0.10.0.csv,None,0.83,0.67,0.78,0.69,0.43,0.78,0.81,0.81
hive-0.10.0.csv,GSMB,0.7,0.59,0.7,0.58,0.27,0.7,0.7,0.7
hive-0.10.0.csv,IAMB,0.7,0.59,0.69,0.57,0.26,0.69,0.7,0.7
hive-0.10.0.csv,IAMBnPC,0.7,0.59,0.7,0.57,0.26,0.7,0.7,0.7
hive-0.10.0.csv,LRH,0.7,0.59,0.7,0.57,0.27,0.7,0.7,0.7
hive-0.10.0.csv,BAMB,0.7,0.59,0.7,0.57,0.27,0.7,0.7,0.7
hive-0.10.0.csv,FBEDk,0.7,0.59,0.7,0.58,0.27,0.7,0.7,0.7
hive-0.10.0.csv,MMMB,0.7,0.59,0.7,0.57,0.26,0.7,0.7,0.7
hive-0.10.0.csv,PCMB,--,--,--,--,--,--,--,
hive-0.10.0.csv,HITON_MB,0.69,0.59,0.7,0.57,0.27,0.7,0.69,0.69
hive-0.10.0.csv,MBOR,0.7,0.59,0.7,0.57,0.27,0.7,0.7,0.7
hive-0.10.0.csv,IPCMB,0.67,0.57,0.67,0.54,0.22,0.67,0.66,0.66
hive-0.10.0.csv,STMB,0.7,0.59,0.7,0.58,0.27,0.7,0.7,0.7
hive-0.10.0.csv,KIAMB,0.7,0.59,0.7,0.57,0.26,0.7,0.7,0.7
hive-0.10.0.csv,TIE_P,0.7,0.59,0.7,0.58,0.27,0.7,0.7,0.7
hive-0.10.0.csv,Chi-Square1,0.11,0.06,0.5,0.1,0,0.5,0,0.21
hive-0.10.0.csv,Chi-Square2,0.11,0.06,0.5,0.1,0,0.5,0,0.21
hive-0.10.0.csv,Chi-Square3,0.82,0.63,0.71,0.65,0.34,0.71,0.77,0.77
hive-0.10.0.csv,Chi-Square4,0.81,0.63,0.72,0.65,0.34,0.72,0.77,0.77
hive-0.10.0.csv,Mutual-Info1,0.84,0.67,0.77,0.7,0.43,0.77,0.81,0.81
hive-0.10.0.csv,Mutual-Info2,0.83,0.67,0.77,0.69,0.43,0.77,0.81,0.81
hive-0.10.0.csv,Mutual-Info3,0.83,0.66,0.77,0.69,0.42,0.77,0.81,0.8
hive-0.10.0.csv,Mutual-Info4,0.84,0.67,0.78,0.7,0.44,0.78,0.81,0.81
hive-0.10.0.csv,Anova1,0.73,0.62,0.77,0.62,0.36,0.77,0.74,0.74
hive-0.10.0.csv,Anova2,0.81,0.65,0.78,0.67,0.4,0.78,0.79,0.79
hive-0.10.0.csv,Anova3,0.81,0.65,0.78,0.68,0.42,0.78,0.8,0.8
hive-0.10.0.csv,Anova4,0.81,0.65,0.78,0.67,0.41,0.78,0.79,0.79
hive-0.10.0.csv,DropCorrelated1,0.14,0.56,0.52,0.14,0.06,0.52,0.06,0.24
hive-0.10.0.csv,DropCorrelated2,0.75,0.63,0.77,0.63,0.37,0.77,0.76,0.76
hive-0.10.0.csv,DropCorrelated3,0.76,0.63,0.77,0.63,0.37,0.77,0.76,0.76
hive-0.10.0.csv,DropCorrelated4,0.78,0.63,0.76,0.65,0.37,0.76,0.77,0.77
hive-0.10.0.csv,SmartCorrelated1,0.77,0.63,0.77,0.64,0.37,0.77,0.77,0.77
hive-0.10.0.csv,SmartCorrelated2,0.77,0.63,0.77,0.65,0.38,0.77,0.77,0.77
hive-0.10.0.csv,SmartCorrelated3,0.77,0.62,0.74,0.63,0.34,0.74,0.76,0.76
hive-0.10.0.csv,SmartCorrelated4,0.15,0.55,0.51,0.14,0.05,0.51,0.08,0.24
hive-0.10.0.csv,RFE-Logistic1,0.46,0.52,0.52,0.36,0.04,0.52,0.42,0.46
hive-0.10.0.csv,RFE-Logistic2,0.12,0.15,0.5,0.11,0.01,0.5,0.02,0.22
hive-0.10.0.csv,RFE-Logistic3,0.66,0.56,0.65,0.53,0.2,0.65,0.65,0.65
hive-0.10.0.csv,RFE-Logistic4,0.67,0.57,0.67,0.55,0.22,0.67,0.67,0.67
hive-0.10.0.csv,Forward1,0.83,0.67,0.77,0.69,0.42,0.77,0.81,0.8
hive-0.10.0.csv,Forward2,0.84,0.67,0.78,0.7,0.44,0.78,0.82,0.81
hive-0.10.0.csv,RFE-Random1,0.29,0.51,0.52,0.28,0.02,0.52,0.31,0.35
hive-0.10.0.csv,RFE-Random2,0.5,0.54,0.57,0.41,0.1,0.57,0.48,0.51
hive-0.10.0.csv,RFE-Random3,0.8,0.63,0.73,0.65,0.34,0.73,0.77,0.77
hive-0.10.0.csv,RFE-Random4,0.74,0.57,0.64,0.57,0.19,0.64,0.69,0.69
hive-0.10.0.csv,Forward3,0.85,0.68,0.78,0.71,0.45,0.78,0.82,0.82
hive-0.10.0.csv,Forward4,0.84,0.68,0.79,0.71,0.45,0.79,0.82,0.82
hive-0.10.0.csv,Backward1,0.83,0.66,0.77,0.69,0.42,0.77,0.8,0.8
hive-0.10.0.csv,Backward2,0.82,0.66,0.78,0.69,0.42,0.78,0.81,0.8
hive-0.10.0.csv,Backward3,0.82,0.66,0.78,0.68,0.42,0.78,0.8,0.8
hive-0.10.0.csv,Backward4,0.82,0.66,0.77,0.68,0.41,0.77,0.8,0.8
hive-0.10.0.csv,Auto-Spearman,0.77,0.64,0.78,0.65,0.39,0.78,0.77,0.77
hive-0.10.0.csv,ATE-FS,0.77,0.63,0.77,0.64,0.38,0.84,0.77,0.77
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-2.9.0.csv,None,0.83,0.55,0.75,0.54,0.22,0.75,0.79,0.79
camel-2.9.0.csv,GSMB,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,IAMB,0.72,0.52,0.67,0.47,0.13,0.67,0.7,0.7
camel-2.9.0.csv,IAMBnPC,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,LRH,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,BAMB,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,FBEDk,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,MMMB,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,PCMB,0.63,0.52,0.64,0.43,0.1,0.64,0.64,0.64
camel-2.9.0.csv,HITON_MB,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,MBOR,0.72,0.52,0.67,0.47,0.13,0.67,0.7,0.7
camel-2.9.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-2.9.0.csv,STMB,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,KIAMB,0.72,0.52,0.68,0.47,0.13,0.68,0.7,0.7
camel-2.9.0.csv,TIE_P,0.71,0.52,0.67,0.47,0.12,0.67,0.69,0.69
camel-2.9.0.csv,Chi-Square1,0.86,0.55,0.75,0.56,0.23,0.75,0.8,0.8
camel-2.9.0.csv,Chi-Square2,0.85,0.55,0.74,0.55,0.22,0.74,0.79,0.79
camel-2.9.0.csv,Chi-Square3,0.86,0.55,0.74,0.56,0.22,0.74,0.8,0.79
camel-2.9.0.csv,Chi-Square4,0.86,0.55,0.74,0.56,0.23,0.74,0.8,0.79
camel-2.9.0.csv,Mutual-Info1,0.83,0.54,0.73,0.54,0.2,0.73,0.78,0.78
camel-2.9.0.csv,Mutual-Info2,0.86,0.55,0.74,0.56,0.22,0.74,0.8,0.79
camel-2.9.0.csv,Mutual-Info3,0.85,0.55,0.74,0.55,0.21,0.74,0.79,0.79
camel-2.9.0.csv,Mutual-Info4,0.84,0.55,0.74,0.55,0.21,0.74,0.79,0.78
camel-2.9.0.csv,Anova1,0.84,0.55,0.74,0.55,0.22,0.74,0.79,0.79
camel-2.9.0.csv,Anova2,0.83,0.55,0.77,0.55,0.23,0.77,0.8,0.8
camel-2.9.0.csv,Anova3,0.87,0.56,0.75,0.57,0.24,0.75,0.81,0.8
camel-2.9.0.csv,Anova4,0.83,0.55,0.77,0.55,0.23,0.77,0.8,0.8
camel-2.9.0.csv,DropCorrelated1,0.74,0.53,0.69,0.48,0.14,0.69,0.71,0.71
camel-2.9.0.csv,DropCorrelated2,0.76,0.53,0.72,0.5,0.17,0.72,0.74,0.74
camel-2.9.0.csv,DropCorrelated3,0.81,0.54,0.76,0.53,0.21,0.76,0.78,0.78
camel-2.9.0.csv,DropCorrelated4,0.8,0.55,0.76,0.53,0.22,0.76,0.78,0.78
camel-2.9.0.csv,SmartCorrelated1,0.78,0.54,0.72,0.51,0.18,0.72,0.75,0.75
camel-2.9.0.csv,SmartCorrelated2,0.78,0.54,0.73,0.51,0.18,0.73,0.75,0.75
camel-2.9.0.csv,SmartCorrelated3,0.79,0.54,0.74,0.52,0.2,0.74,0.77,0.77
camel-2.9.0.csv,SmartCorrelated4,0.82,0.55,0.76,0.54,0.22,0.76,0.79,0.79
camel-2.9.0.csv,RFE-Logistic1,0.85,0.55,0.74,0.55,0.22,0.74,0.79,0.79
